date,miner_revenue
2013-02-28,142695.5803252226
2013-03-01,133647.4218386759
2013-03-02,125577.7704356672
2013-03-03,138861.4559772521
2013-03-04,165571.885129524
2013-03-05,144405.660907872
2013-03-06,171069.3188535383
2013-03-07,169291.9820978008
2013-03-08,177123.9209525648
2013-03-09,196747.32869152
2013-03-10,209978.1095931085
2013-03-11,200233.59139102
2013-03-12,154323.5680294732
2013-03-13,186911.955165817
2013-03-14,212570.510209815
2013-03-15,205400.1624545325
2013-03-16,205935.3186983162
2013-03-17,247528.2278718129
2013-03-18,240199.3770834889
2013-03-19,255561.283180905
2013-03-20,342406.5831548297
2013-03-21,397309.0848119728
2013-03-22,404914.755626163
2013-03-23,350018.480458314
2013-03-24,335443.0284869858
2013-03-25,273728.6358127377
2013-03-26,304900.8215872105
2013-03-27,297818.305706877
2013-03-28,412509.7193235102
2013-03-29,396964.7439129
2013-03-30,404902.1062616071
2013-03-31,410639.0218633284
2013-04-01,522812.0078420564
2013-04-02,531096.5739091116
2013-04-03,589268.130199751
2013-04-04,529815.2623307711
2013-04-05,568184.0305965511
2013-04-06,580053.27881625
2013-04-07,681150.7952171469
2013-04-08,726286.8686558607
2013-04-09,1020984.700515675
2013-04-10,774746.6346646746
2013-04-11,329959.024290098
2013-04-12,474557.6653323395
2013-04-13,391202.1131340828
2013-04-14,353359.0299911397
2013-04-15,308896.1121344
2013-04-16,304347.8228951035
2013-04-17,389293.416695528
2013-04-18,405414.6068217797
2013-04-19,410224.9984946743
2013-04-20,489138.9333121694
2013-04-21,521365.8860380909
2013-04-22,476729.073197527
2013-04-23,583934.5130349286
2013-04-24,614406.285986058
2013-04-25,618730.0250021823
2013-04-26,592618.0546951052
2013-04-27,478179.8862948265
2013-04-28,603089.5704976039
2013-04-29,629887.6493174965
2013-04-30,526336.1797612051
2013-05-01,445504.6832066275
2013-05-02,362151.5448988522
2013-05-03,339962.9332157653
2013-05-04,453654.6058459714
2013-05-05,486193.8147059652
2013-05-06,473167.1401994212
2013-05-07,471128.8908145485
2013-05-08,474115.6729378108
2013-05-09,465096.5175458924
2013-05-10,514472.4934521262
2013-05-11,532148.4128939759
2013-05-12,487377.783118225
2013-05-13,511071.0970562719
2013-05-14,418332.951194394
2013-05-15,389357.1553714866
2013-05-16,428052.6413641375
2013-05-17,479272.6518693683
2013-05-18,446040.0045648969
2013-05-19,456433.3107834874
2013-05-20,384367.2325529455
2013-05-21,448446.4883064844
2013-05-22,470335.062396425
2013-05-23,545675.3904369522
2013-05-24,549823.6171153178
2013-05-25,537725.3534101802
2013-05-26,533857.3068457304
2013-05-27,561662.0060940046
2013-05-28,504097.606213096
2013-05-29,553849.3141412893
2013-05-30,574183.2645628001
2013-05-31,565243.5791839302
2013-06-01,690837.8706880172
2013-06-02,614646.0984627643
2013-06-03,663039.0411949175
2013-06-04,647236.171461013
2013-06-05,564762.7582379405
2013-06-06,542524.2622221281
2013-06-07,448317.7776528527
2013-06-08,498798.3014212939
2013-06-09,399713.4567811244
2013-06-10,457364.8160094614
2013-06-11,488246.6962383804
2013-06-12,542522.2832008097
2013-06-13,478825.8012081392
2013-06-14,450111.5093021162
2013-06-15,434498.9344883885
2013-06-16,460955.4363209894
2013-06-17,366185.317147
2013-06-18,368680.0314936951
2013-06-19,361747.6765184127
2013-06-20,403732.6173876745
2013-06-21,430996.8827668906
2013-06-22,445558.427754
2013-06-23,417494.4449603601
2013-06-24,375881.4673586388
2013-06-25,387308.3035701389
2013-06-26,432525.8612879581
2013-06-27,407283.6096948546
2013-06-28,381592.6082391531
2013-06-29,378110.4891097716
2013-06-30,344876.2903950033
2013-07-01,331199.0978318953
2013-07-02,337210.2934155772
2013-07-03,360396.1078354375
2013-07-04,328708.9964610004
2013-07-05,314119.6853129324
2013-07-06,311427.6929498579
2013-07-07,344144.7366286826
2013-07-08,358346.098511614
2013-07-09,349482.1241662573
2013-07-10,421650.5745478014
2013-07-11,382103.9587243768
2013-07-12,349937.5797258713
2013-07-13,360470.372480026
2013-07-14,389245.4601826476
2013-07-15,386558.8456087282
2013-07-16,378788.1438890235
2013-07-17,422000.0644013953
2013-07-18,343835.5899769154
2013-07-19,371570.3854944247
2013-07-20,394768.9449130862
2013-07-21,429229.6080179129
2013-07-22,355910.7071842059
2013-07-23,308139.6200288074
2013-07-24,354264.1335275293
2013-07-25,331983.7605626754
2013-07-26,370774.5863279885
2013-07-27,401757.6010809696
2013-07-28,390762.6846341153
2013-07-29,418425.5857069332
2013-07-30,480265.8081582622
2013-07-31,471439.6304208943
2013-08-01,431063.0100820139
2013-08-02,462776.2124497124
2013-08-03,408613.392498402
2013-08-04,434337.3278138054
2013-08-05,464833.2007593711
2013-08-06,468089.7000307848
2013-08-07,454405.2902449092
2013-08-08,487755.9625034336
2013-08-09,451657.1725768048
2013-08-10,493699.6897622568
2013-08-11,511469.5782146156
2013-08-12,517509.9730991176
2013-08-13,450479.2969404212
2013-08-14,418444.381430673
2013-08-15,423166.2023740358
2013-08-16,417262.5440007225
2013-08-17,476768.4576985853
2013-08-18,486167.672319789
2013-08-19,460114.76957666
2013-08-20,501398.4449459742
2013-08-21,544657.1989013352
2013-08-22,595779.6251246987
2013-08-23,531388.9094912963
2013-08-24,501928.0401579673
2013-08-25,430654.4249675446
2013-08-26,468641.2812131931
2013-08-27,502014.4172561929
2013-08-28,555605.2995201681
2013-08-29,563338.0135626586
2013-08-30,645364.3199538789
2013-08-31,719665.2551181681
2013-09-01,725201.0400565433
2013-09-02,705296.1119744872
2013-09-03,630554.4867208572
2013-09-04,501189.7604326454
2013-09-05,552723.9917328994
2013-09-06,546047.7569047082
2013-09-07,437655.2331640381
2013-09-08,467578.1714437636
2013-09-09,619014.4686182666
2013-09-10,585981.2178304711
2013-09-11,639389.1759455281
2013-09-12,678293.9241816604
2013-09-13,653327.0835055091
2013-09-14,680989.8670584501
2013-09-15,570636.9518889392
2013-09-16,490853.7744370606
2013-09-17,606287.8184399618
2013-09-18,537741.5850719559
2013-09-19,601131.8007770402
2013-09-20,618230.6590427948
2013-09-21,586385.613016898
2013-09-22,628250.832607851
2013-09-23,648736.7503748231
2013-09-24,659786.4773587983
2013-09-25,638801.4145687297
2013-09-26,509003.264382611
2013-09-27,575002.8924396313
2013-09-28,564220.8485667161
2013-09-29,543075.1365625391
2013-09-30,517719.919524775
2013-10-01,601031.0146587519
2013-10-02,499402.9184631595
2013-10-03,589222.3358786947
2013-10-04,551750.7946113254
2013-10-05,667003.8190179125
2013-10-06,569107.8138553957
2013-10-07,485999.6898904407
2013-10-08,502654.4534448307
2013-10-09,567226.722103652
2013-10-10,612578.139644284
2013-10-11,592138.9683580179
2013-10-12,687106.6073825936
2013-10-13,736404.078882614
2013-10-14,850490.1537004611
2013-10-15,941806.5984135151
2013-10-16,729561.7811795005
2013-10-17,606143.2958218812
2013-10-18,739736.556390466
2013-10-19,931469.5363120399
2013-10-20,833467.8875224713
2013-10-21,956503.515877988
2013-10-22,1169645.773518769
2013-10-23,1134636.372896608
2013-10-24,1053714.321878002
2013-10-25,1110606.574265532
2013-10-26,823344.2394358064
2013-10-27,880323.7503723851
2013-10-28,864307.4872535948
2013-10-29,825922.4136670228
2013-10-30,972319.4710461419
2013-10-31,1077909.413466584
2013-11-01,1060925.831280371
2013-11-02,1038961.052511315
2013-11-03,1016472.222789309
2013-11-04,1121649.349893596
2013-11-05,1067894.465449772
2013-11-06,1111603.334813538
2013-11-07,1077117.836980139
2013-11-08,1155222.318830404
2013-11-09,1257824.35539319
2013-11-10,1406168.109312394
2013-11-11,1628655.123442948
2013-11-12,1791514.839769277
2013-11-13,1664682.118686172
2013-11-14,1912168.815691465
2013-11-15,1723623.278911506
2013-11-16,2123867.345082057
2013-11-17,2216169.582408856
2013-11-18,2619631.31483078
2013-11-19,2192737.219151292
2013-11-20,2469245.382933093
2013-11-21,2718449.155094821
2013-11-22,3441687.499135562
2013-11-23,3542943.854343145
2013-11-24,3391178.093653468
2013-11-25,3533485.428938828
2013-11-26,3664459.149699351
2013-11-27,4199978.872919508
2013-11-28,4614112.336876557
2013-11-29,4933072.018604678
2013-11-30,4941830.479281176
2013-12-01,4664533.766136076
2013-12-02,4163830.321243471
2013-12-03,5292340.943286529
2013-12-04,4873152.833487345
2013-12-05,4383666.686131429
2013-12-06,4234608.775650564
2013-12-07,3408406.68591177
2013-12-08,3843516.653017018
2013-12-09,3965344.291119737
2013-12-10,4719682.081736057
2013-12-11,3634561.641251896
2013-12-12,3548348.14029352
2013-12-13,3864511.929766135
2013-12-14,4228063.680718232
2013-12-15,3823812.656025681
2013-12-16,3481620.062891189
2013-12-17,3440276.852163225
2013-12-18,2600868.699710318
2013-12-19,3880000.749881892
2013-12-20,2715374.057432833
2013-12-21,2412358.62829059
2013-12-22,2598636.527421213
2013-12-23,2818158.549572294
2013-12-24,2764452.756513242
2013-12-25,2760099.269030579
2013-12-26,3356112.884403556
2013-12-27,3338049.402354257
2013-12-28,2689582.630693698
2013-12-29,3068574.079656769
2013-12-30,3191694.653591576
2013-12-31,3375026.39384111
2014-01-01,3868258.988231352
2014-01-02,2638172.417808463
2014-01-03,3263026.467005997
2014-01-04,2931512.810731781
2014-01-05,4378078.021787249
2014-01-06,4292900.016580268
2014-01-07,3506214.033467976
2014-01-08,3981946.206641729
2014-01-09,4284436.251747786
2014-01-10,4005245.497699698
2014-01-11,4702788.045134719
2014-01-12,4373957.147990549
2014-01-13,3485053.614373262
2014-01-14,3317916.333456181
2014-01-15,3878685.866642546
2014-01-16,3777835.007594633
2014-01-17,3030857.282184104
2014-01-18,3539815.947215799
2014-01-19,3564764.103719374
2014-01-20,4042775.319373755
2014-01-21,3436101.743663759
2014-01-22,3941064.125042996
2014-01-23,3601715.90031664
2014-01-24,3694509.987063693
2014-01-25,3332866.716646019
2014-01-26,3105992.965547965
2014-01-27,3258100.74361972
2014-01-28,3037036.568756261
2014-01-29,3028145.161413771
2014-01-30,3528530.862415987
2014-01-31,3705339.667878479
2014-02-01,3851469.244441658
2014-02-02,3777828.445751823
2014-02-03,3668280.98530047
2014-02-04,3457382.174844443
2014-02-05,3290645.785834988
2014-02-06,3483019.70052031
2014-02-07,2755762.93646094
2014-02-08,3100416.910246021
2014-02-09,2378540.809569837
2014-02-10,2693876.5722546
2014-02-11,2776796.229082657
2014-02-12,2914281.823714378
2014-02-13,2704495.127390516
2014-02-14,3210737.141980524
2014-02-15,3071611.468549032
2014-02-16,3032653.098462429
2014-02-17,2465765.986216322
2014-02-18,2572092.615167886
2014-02-19,3133224.986132968
2014-02-20,2497794.334104165
2014-02-21,2216976.986521059
2014-02-22,2759517.182148102
2014-02-23,2561761.552631529
2014-02-24,2571675.004894967
2014-02-25,2167745.368096506
2014-02-26,2702082.876728175
2014-02-27,2748774.046340407
2014-02-28,2504255.09273231
2014-03-01,2047450.622764063
2014-03-02,1977631.365181418
2014-03-03,2515899.42433155
2014-03-04,2520076.291203375
2014-03-05,2623016.598898425
2014-03-06,2904184.167473428
2014-03-07,2632845.021809442
2014-03-08,2613838.121982492
2014-03-09,2864763.140695559
2014-03-10,2354686.206599995
2014-03-11,2676874.503133294
2014-03-12,2894509.248368139
2014-03-13,2607890.523884753
2014-03-14,2102802.089191949
2014-03-15,2636293.739732077
2014-03-16,2721674.117398412
2014-03-17,2515098.129659402
2014-03-18,2248687.609384966
2014-03-19,2453019.600245729
2014-03-20,2605329.419285927
2014-03-21,2658922.442568315
2014-03-22,2409242.456185777
2014-03-23,3000574.800854509
2014-03-24,2756686.858428544
2014-03-25,2300089.223638857
2014-03-26,2310643.870797203
2014-03-27,2048521.655645814
2014-03-28,2185943.978536454
2014-03-29,2157088.657492268
2014-03-30,1610704.736837747
2014-03-31,2062382.113384859
2014-04-01,2054963.071089932
2014-04-02,2170984.128867596
2014-04-03,2298698.044378469
2014-04-04,2209125.935145411
2014-04-05,1987176.432858157
2014-04-06,1733249.00410635
2014-04-07,1701178.669559385
2014-04-08,1525369.729777385
2014-04-09,1792300.285785991
2014-04-10,1415155.0820367
2014-04-11,1794824.299275383
2014-04-12,1707900.519069723
2014-04-13,1953135.672182024
2014-04-14,2222189.553798236
2014-04-15,2385059.497596781
2014-04-16,2105091.141085207
2014-04-17,2113072.491187972
2014-04-18,1934927.029139161
2014-04-19,2013116.153136121
2014-04-20,2232197.250791994
2014-04-21,2131955.698226065
2014-04-22,1893966.380921339
2014-04-23,2036664.65480784
2014-04-24,1903391.042432495
2014-04-25,2130705.575483583
2014-04-26,1882973.20417169
2014-04-27,1927211.690715892
2014-04-28,1688381.200574998
2014-04-29,1920852.14081152
2014-04-30,1543295.386175591
2014-05-01,2032082.461860366
2014-05-02,1834177.965882687
2014-05-03,1566071.932696271
2014-05-04,1646552.042843662
2014-05-05,1358984.77868161
2014-05-06,2082270.308307625
2014-05-07,1758628.960620269
2014-05-08,1839129.278678354
2014-05-09,1925774.160320524
2014-05-10,2047644.013757376
2014-05-11,1673013.495510698
2014-05-12,1820264.61169102
2014-05-13,1783816.960795651
2014-05-14,1676964.294459837
2014-05-15,1913803.206556506
2014-05-16,2029099.575272291
2014-05-17,1950464.730068779
2014-05-18,1925555.895592872
2014-05-19,1876208.955858272
2014-05-20,2171230.969091935
2014-05-21,2166230.120716606
2014-05-22,2283597.015039546
2014-05-23,2166066.05639934
2014-05-24,2039560.484359408
2014-05-25,2312433.751081329
2014-05-26,2312394.793908433
2014-05-27,1955790.034780162
2014-05-28,2459726.830025726
2014-05-29,2017300.205204477
2014-05-30,2600631.039481663
2014-05-31,2311653.475421604
2014-06-01,2762388.108333132
2014-06-02,3202312.302204644
2014-06-03,2990228.627634944
2014-06-04,2914379.521130453
2014-06-05,2521793.210443048
2014-06-06,2262611.71677224
2014-06-07,2552119.974900035
2014-06-08,2242851.975609627
2014-06-09,2535631.644121947
2014-06-10,2715248.947264191
2014-06-11,2279152.505458383
2014-06-12,2462714.993697411
2014-06-13,2419170.552928318
2014-06-14,2533635.291932159
2014-06-15,2810062.840093154
2014-06-16,2765845.696657779
2014-06-17,2796931.280692597
2014-06-18,2405487.02648871
2014-06-19,2483218.589619013
2014-06-20,2744932.967653748
2014-06-21,2744434.017100042
2014-06-22,2705595.505589669
2014-06-23,2594697.517058496
2014-06-24,2700984.688169332
2014-06-25,2627241.015749307
2014-06-26,2483761.252639175
2014-06-27,2961073.828293919
2014-06-28,2692680.947694709
2014-06-29,2359797.402322284
2014-06-30,2115258.941117455
2014-07-01,2133582.752998525
2014-07-02,2234781.343846451
2014-07-03,2254265.735686668
2014-07-04,2609468.080361114
2014-07-05,2402072.716554195
2014-07-06,2247381.680119575
2014-07-07,2342389.661405593
2014-07-08,2348783.24760913
2014-07-09,2588043.802765231
2014-07-10,2304389.485988953
2014-07-11,2479999.235860279
2014-07-12,2503675.731077709
2014-07-13,2528121.880983355
2014-07-14,2098779.194189557
2014-07-15,2486453.420959924
2014-07-16,2225047.278324449
2014-07-17,2689524.405959288
2014-07-18,2722688.644226267
2014-07-19,2793057.816719774
2014-07-20,2430778.219551228
2014-07-21,2416177.128914637
2014-07-22,2206722.419577076
2014-07-23,2269558.144116919
2014-07-24,2165119.031147821
2014-07-25,2462946.620450866
2014-07-26,2001664.357007355
2014-07-27,2269520.099090463
2014-07-28,2216267.570659992
2014-07-29,2185596.869970611
2014-07-30,2428607.392458083
2014-07-31,2247398.043531582
2014-08-01,2354323.270030476
2014-08-02,2406411.043159662
2014-08-03,2262999.10203671
2014-08-04,1889664.474966398
2014-08-05,1965674.955884655
2014-08-06,2395573.775061272
2014-08-07,2345669.490681069
2014-08-08,2332288.457739174
2014-08-09,2686535.655874056
2014-08-10,2605252.357350761
2014-08-11,2618535.779942797
2014-08-12,2477177.498809549
2014-08-13,1986041.55080244
2014-08-14,2289429.980500859
2014-08-15,2073639.968382615
2014-08-16,2071677.856132726
2014-08-17,2136053.794206831
2014-08-18,2347981.227539047
2014-08-19,2289467.906699785
2014-08-20,2194850.343806639
2014-08-21,2152562.875996908
2014-08-22,2026106.239133613
2014-08-23,2013849.254914863
2014-08-24,1857492.342137399
2014-08-25,1731688.145100638
2014-08-26,2227352.243582061
2014-08-27,2168229.036925253
2014-08-28,2196044.319756671
2014-08-29,2168751.733041634
2014-08-30,2284134.901903318
2014-08-31,2254989.820817604
2014-09-01,1621365.826833989
2014-09-02,1746722.09603633
2014-09-03,2010229.49806893
2014-09-04,1935470.593105957
2014-09-05,1736726.293668731
2014-09-06,2151456.53246843
2014-09-07,1854386.567672955
2014-09-08,1690621.662817717
2014-09-09,1734502.880161876
2014-09-10,1880697.886689737
2014-09-11,2033855.035386508
2014-09-12,1830736.139695165
2014-09-13,2163556.077654245
2014-09-14,1880026.785772373
2014-09-15,1860550.119559698
2014-09-16,1986835.064363167
2014-09-17,2108880.230877767
2014-09-18,1910122.703499311
2014-09-19,1695977.712726093
2014-09-20,1811363.223922411
2014-09-21,1635596.349998182
2014-09-22,1671007.079493424
2014-09-23,1653408.594349253
2014-09-24,1657149.360837886
2014-09-25,1765601.997878396
2014-09-26,1364552.176460796
2014-09-27,1346495.241890085
2014-09-28,1223776.781778909
2014-09-29,1285477.106673947
2014-09-30,1497197.317978634
2014-10-01,1492740.053208232
2014-10-02,1299674.1015648
2014-10-03,1308690.310532928
2014-10-04,1261679.79215832
2014-10-05,1368750.152561958
2014-10-06,1324535.201043672
2014-10-07,1124721.882369752
2014-10-08,1286036.185695234
2014-10-09,1353926.973505665
2014-10-10,1403331.386313194
2014-10-11,1308520.261385963
2014-10-12,1408494.775014371
2014-10-13,1525402.383714724
2014-10-14,1333352.729151872
2014-10-15,1492652.860426234
2014-10-16,1422073.438280039
2014-10-17,1364349.805748759
2014-10-18,1606135.140876082
2014-10-19,1296115.309278429
2014-10-20,1311087.97190795
2014-10-21,1480883.166306939
2014-10-22,1525030.544683148
2014-10-23,1350599.307216047
2014-10-24,1428230.643463924
2014-10-25,1352977.848755355
2014-10-26,1113425.956969149
2014-10-27,1399905.514969439
2014-10-28,1232176.732287419
2014-10-29,1303269.864723962
2014-10-30,1475814.253623583
2014-10-31,1592074.47856842
2014-11-01,1294261.842070599
2014-11-02,1261019.454933129
2014-11-03,1382612.186496116
2014-11-04,1341277.193237462
2014-11-05,1170636.247971881
2014-11-06,1352207.631180017
2014-11-07,1287597.430265075
2014-11-08,1326208.277802042
2014-11-09,1376364.5345943
2014-11-10,1349485.16200593
2014-11-11,1197599.235122305
2014-11-12,1565962.544354808
2014-11-13,1530272.308749876
2014-11-14,1543331.129595193
2014-11-15,1322420.339595544
2014-11-16,1466269.294339968
2014-11-17,1403953.187718538
2014-11-18,1448995.176760467
2014-11-19,1340594.916628568
2014-11-20,1234529.476140536
2014-11-21,1117180.222200502
2014-11-22,1364136.369993882
2014-11-23,1309712.366367895
2014-11-24,1386175.390550785
2014-11-25,1247336.465222237
2014-11-26,1263354.098502699
2014-11-27,1307464.307343168
2014-11-28,1398743.208989278
2014-11-29,1479513.605101869
2014-11-30,1511545.118642126
2014-12-01,1229284.183582617
2014-12-02,1426891.783479729
2014-12-03,1094243.222470367
2014-12-04,1353032.765091918
2014-12-05,1471055.76309616
2014-12-06,1288632.069676443
2014-12-07,1192123.948894943
2014-12-08,1479367.089343353
2014-12-09,1253706.620170357
2014-12-10,1244719.283497665
2014-12-11,1295186.220387165
2014-12-12,1247947.199188045
2014-12-13,1284649.847180985
2014-12-14,1263237.909685307
2014-12-15,1231914.156984758
2014-12-16,1180760.796546023
2014-12-17,1033998.298083292
2014-12-18,1011398.229977837
2014-12-19,1095747.12054389
2014-12-20,1114516.877906308
2014-12-21,1061471.255008583
2014-12-22,1357519.165242903
2014-12-23,1266722.324693809
2014-12-24,1229162.249689638
2014-12-25,1265766.04410424
2014-12-26,1257742.628778312
2014-12-27,1207025.331078672
2014-12-28,1345736.904560417
2014-12-29,1285591.013283321
2014-12-30,1211110.099700097
2014-12-31,1223425.658648705
2015-01-01,1297884.220100891
2015-01-02,1305941.814064402
2015-01-03,1149515.495363539
2015-01-04,1140111.351633544
2015-01-05,1083974.087005872
2015-01-06,1096915.795284464
2015-01-07,972338.4699711041
2015-01-08,1049347.130682276
2015-01-09,1033316.979639089
2015-01-10,1015481.320113874
2015-01-11,1030868.88499583
2015-01-12,956679.9969428915
2015-01-13,721793.6720438359
2015-01-14,626880.6957169073
2015-01-15,797214.8049952249
2015-01-16,723744.4372363678
2015-01-17,691675.6939668029
2015-01-18,813586.0122048601
2015-01-19,781470.9009244635
2015-01-20,626118.2752147043
2015-01-21,849990.1292720418
2015-01-22,789780.367899011
2015-01-23,727502.3452594351
2015-01-24,788324.2751093003
2015-01-25,798906.8639210889
2015-01-26,875511.1485041833
2015-01-27,979971.6115061457
2015-01-28,968389.9855982395
2015-01-29,967928.9793155435
2015-01-30,790788.6558030074
2015-01-31,902738.1415802708
2015-02-01,884589.1830511311
2015-02-02,948899.5863374792
2015-02-03,725858.2833934972
2015-02-04,905499.8127129538
2015-02-05,864624.7195748371
2015-02-06,988427.4731905481
2015-02-07,912976.4359927786
2015-02-08,741712.3077754442
2015-02-09,892832.366002883
2015-02-10,797324.2001436575
2015-02-11,871093.174836919
2015-02-12,665713.1558201195
2015-02-13,868464.0998039234
2015-02-14,1031983.602237
2015-02-15,825908.7516697079
2015-02-16,924119.5564817138
2015-02-17,915423.1933616798
2015-02-18,994950.4667374598
2015-02-19,1005338.67608798
2015-02-20,972807.2753092557
2015-02-21,874983.436937049
2015-02-22,895548.4636181504
2015-02-23,852723.9071417009
2015-02-24,776943.899134441
2015-02-25,950130.2293889369
2015-02-26,892391.5222522154
2015-02-27,968194.8856918755
2015-02-28,904029.6661848889
2015-03-01,909159.2523548511
2015-03-02,1094816.740905344
2015-03-03,1120199.606089438
2015-03-04,956125.6920396254
2015-03-05,914242.9669306931
2015-03-06,1014859.9391541
2015-03-07,972691.7456937942
2015-03-08,1077226.225648361
2015-03-09,1042101.995879375
2015-03-10,1115797.811124755
2015-03-11,1146193.652589267
2015-03-12,973046.9354977878
2015-03-13,1046494.030211981
2015-03-14,931128.5121524454
2015-03-15,1030534.738502105
2015-03-16,1016844.005000195
2015-03-17,919994.3116794387
2015-03-18,991509.3857975514
2015-03-19,902571.1561677278
2015-03-20,898619.2999462204
2015-03-21,990105.5714632492
2015-03-22,955664.2400117769
2015-03-23,969772.5900189992
2015-03-24,1065901.368754826
2015-03-25,1003815.833875
2015-03-26,927035.3514445673
2015-03-27,1063121.060038801
2015-03-28,940769.7121613245
2015-03-29,933780.6647602646
2015-03-30,885757.3947593925
2015-03-31,921149.7947622376
2015-04-01,821358.8351708733
2015-04-02,1057899.993180066
2015-04-03,934144.9148222429
2015-04-04,975014.4396536673
2015-04-05,970362.9797724853
2015-04-06,811854.3670919712
2015-04-07,969146.2797531683
2015-04-08,772246.3584536408
2015-04-09,817965.8006514081
2015-04-10,905317.2324237793
2015-04-11,832637.3777593424
2015-04-12,760061.4179385421
2015-04-13,881295.9318093724
2015-04-14,820733.3447496494
2015-04-15,686160.5981979978
2015-04-16,783615.7744903521
2015-04-17,705987.1139131957
2015-04-18,819070.5818138616
2015-04-19,813337.3943805627
2015-04-20,870923.4581635278
2015-04-21,904502.0934907252
2015-04-22,891771.1203449065
2015-04-23,771275.9927977768
2015-04-24,719768.4095157618
2015-04-25,945848.6627895628
2015-04-26,798764.3255039251
2015-04-27,782591.9396059405
2015-04-28,865790.8923278344
2015-04-29,720217.2256469971
2015-04-30,796916.3981701027
2015-05-01,864461.6464704997
2015-05-02,864901.4635307587
2015-05-03,848415.6073909578
2015-05-04,769269.909534406
2015-05-05,913269.8151553527
2015-05-06,922233.2969448274
2015-05-07,840677.7161548582
2015-05-08,920314.7924912451
2015-05-09,785686.7061985119
2015-05-10,780474.6774812838
2015-05-11,958651.3486268003
2015-05-12,908945.9248868284
2015-05-13,960861.6072186594
2015-05-14,916580.4591680516
2015-05-15,877833.4858418218
2015-05-16,783195.9297211354
2015-05-17,1014899.394048099
2015-05-18,844393.337841333
2015-05-19,757470.9037229113
2015-05-20,853218.9022485673
2015-05-21,916375.5261780685
2015-05-22,831249.0045250477
2015-05-23,671499.1635338904
2015-05-24,880007.8693136672
2015-05-25,837658.767197866
2015-05-26,854767.7950271016
2015-05-27,821579.9373354957
2015-05-28,786491.618263963
2015-05-29,914585.208765458
2015-05-30,791775.8665572038
2015-05-31,859591.3568052439
2015-06-01,742627.7843935209
2015-06-02,849799.4808864609
2015-06-03,804834.5247099635
2015-06-04,793140.0354529666
2015-06-05,778430.1428553072
2015-06-06,1004726.439880703
2015-06-07,835465.2090613998
2015-06-08,896163.1312859483
2015-06-09,868544.6087400567
2015-06-10,970275.8621877
2015-06-11,777959.9693074315
2015-06-12,818565.1759707031
2015-06-13,930074.0137174724
2015-06-14,863123.6006782484
2015-06-15,856440.2698197417
2015-06-16,745160.0766436977
2015-06-17,989033.057509451
2015-06-18,977723.7092789545
2015-06-19,904972.1236377966
2015-06-20,828002.5309804755
2015-06-21,760539.999080568
2015-06-22,951587.612023715
2015-06-23,859843.4682490915
2015-06-24,940667.9352082383
2015-06-25,925417.3876607578
2015-06-26,939760.1295962647
2015-06-27,815271.4630171902
2015-06-28,881177.1486650998
2015-06-29,904010.4771653928
2015-06-30,962212.4102351316
2015-07-01,877391.9103614555
2015-07-02,986937.3804674909
2015-07-03,1037403.183309974
2015-07-04,994008.3511679887
2015-07-05,970010.938065907
2015-07-06,1220296.170938269
2015-07-07,902257.4250583126
2015-07-08,1103291.413524142
2015-07-09,906906.0138535772
2015-07-10,1111743.920686492
2015-07-11,1093097.630092811
2015-07-12,1066951.504585972
2015-07-13,1092887.731811207
2015-07-14,1042877.512512799
2015-07-15,1099634.930642431
2015-07-16,940355.491456473
2015-07-17,1035401.910320131
2015-07-18,1043871.159874775
2015-07-19,1051882.238669803
2015-07-20,1102205.521163397
2015-07-21,886503.9220944019
2015-07-22,1077394.76592924
2015-07-23,977756.420778318
2015-07-24,1228499.921381278
2015-07-25,1119150.000793024
2015-07-26,1061459.352479212
2015-07-27,1105194.682737597
2015-07-28,1011862.985814809
2015-07-29,1113986.514213429
2015-07-30,975242.4576474016
2015-07-31,1085962.684027257
2015-08-01,1100160.620868367
2015-08-02,1071507.537347315
2015-08-03,1109876.757223523
2015-08-04,979642.6104236039
2015-08-05,946438.2603529447
2015-08-06,1005427.155678208
2015-08-07,964271.9964532375
2015-08-08,1060640.072848824
2015-08-09,954755.8625865004
2015-08-10,1113070.321720787
2015-08-11,1107549.831209641
2015-08-12,848983.5545261498
2015-08-13,978567.3082954853
2015-08-14,950698.3407347095
2015-08-15,903853.5993894291
2015-08-16,896670.3710506993
2015-08-17,949213.6122803151
2015-08-18,789332.3938950804
2015-08-19,892387.7173616013
2015-08-20,889313.575760464
2015-08-21,966672.2981400662
2015-08-22,917967.5083903192
2015-08-23,771352.8591770394
2015-08-24,823313.657526816
2015-08-25,758643.0468074107
2015-08-26,915771.2563549266
2015-08-27,777936.4038731477
2015-08-28,902799.2451122479
2015-08-29,925613.4323979847
2015-08-30,862717.8028491825
2015-08-31,911454.8941970539
2015-09-01,883796.3927168379
2015-09-02,929808.4594963801
2015-09-03,835782.7342560384
2015-09-04,907692.3237382387
2015-09-05,874120.5154032878
2015-09-06,871747.4341656612
2015-09-07,923040.7606622956
2015-09-08,836640.5228152291
2015-09-09,895443.8082352048
2015-09-10,1026888.718061091
2015-09-11,960042.4978574511
2015-09-12,801275.23522568
2015-09-13,874963.9320306357
2015-09-14,883735.6775317751
2015-09-15,927380.1420984755
2015-09-16,819820.4118845031
2015-09-17,844290.0905713683
2015-09-18,863881.0641975375
2015-09-19,729194.2290715202
2015-09-20,743096.009802844
2015-09-21,754520.4245822423
2015-09-22,911564.1959816033
