date,realized_price
2017-04-06,534.5839021333896
2017-04-07,536.5514890762622
2017-04-08,537.2688242747755
2017-04-09,538.3722101130347
2017-04-10,539.6499004533797
2017-04-11,541.0872970567825
2017-04-12,542.5201485771632
2017-04-13,542.9531375045703
2017-04-14,543.6884629237413
2017-04-15,544.1712075965041
2017-04-16,544.4806487994402
2017-04-17,546.0822314419044
2017-04-18,547.4151625134219
2017-04-19,548.348769092792
2017-04-20,549.8171781569973
2017-04-21,550.9097544028808
2017-04-22,551.4201775638409
2017-04-23,552.1456873952802
2017-04-24,553.5559795210822
2017-04-25,555.0616698848561
2017-04-26,556.8063397200518
2017-04-27,558.9044395470726
2017-04-28,561.6656363880599
2017-04-29,563.0024564113702
2017-04-30,564.3820566043031
2017-05-01,568.4478325136386
2017-05-02,571.9099144149736
2017-05-03,574.7402549156326
2017-05-04,580.696008459012
2017-05-05,585.489196391694
2017-05-06,588.0331457170314
2017-05-07,590.081805178956
2017-05-08,595.5707689316807
2017-05-09,601.8752210749075
2017-05-10,606.4245519653514
2017-05-11,613.8015068835937
2017-05-12,617.2650628729108
2017-05-13,619.5012272999872
2017-05-14,621.586514684378
2017-05-15,624.1472758118055
2017-05-16,626.6065254198769
2017-05-17,632.8911541363625
2017-05-18,636.3314797992506
2017-05-19,642.4446691491338
2017-05-20,647.6289345893782
2017-05-21,652.7341473040665
2017-05-22,665.5140830489668
2017-05-23,677.3485806023033
2017-05-24,690.0437093984601
2017-05-25,708.6602664210828
2017-05-26,715.6499513243987
2017-05-27,715.5131506718423
2017-05-28,718.9771943788594
2017-05-29,723.0150522342377
2017-05-30,727.6288827098572
2017-05-31,734.3787280250565
2017-06-01,742.6047650881578
2017-06-02,747.9955297008654
2017-06-03,754.4904211465029
2017-06-04,759.6437901168539
2017-06-05,768.1477403707273
2017-06-06,778.9333809873287
2017-06-07,785.4605067750638
2017-06-08,792.6319206342164
2017-06-09,800.0959925168593
2017-06-10,809.6562627553128
2017-06-11,816.9612434210023
2017-06-12,827.0122315266948
2017-06-13,837.0513412049438
2017-06-14,842.3917339715994
2017-06-15,841.140198407585
2017-06-16,846.8611851388923
2017-06-17,850.377340808811
2017-06-18,857.2184391893426
2017-06-19,863.5574274937751
2017-06-20,870.8754626856448
2017-06-21,875.9613042572289
2017-06-22,881.6016279324668
2017-06-23,885.7422972163737
2017-06-24,888.055598282828
2017-06-25,889.408629593337
2017-06-26,889.6567271375569
2017-06-27,891.1393693571008
2017-06-28,895.6614310422058
2017-06-29,899.8353022807255
2017-06-30,904.9907236127932
2017-07-01,905.978118685344
2017-07-02,908.3747997841402
2017-07-03,913.1781605938037
2017-07-04,916.3094681522675
2017-07-05,921.1812952700409
2017-07-06,923.8706413381541
2017-07-07,928.4627106555808
2017-07-08,930.2748276610303
2017-07-09,931.6170373355205
2017-07-10,931.6278204159505
2017-07-11,932.2962556732367
2017-07-12,932.966849981108
2017-07-13,934.5806419364169
2017-07-14,934.5626343478215
2017-07-15,931.4558457972535
2017-07-16,928.1481373892557
2017-07-17,932.1682335808067
2017-07-18,935.7248324459374
2017-07-19,938.7725709741371
2017-07-20,947.9568643435534
2017-07-21,953.8922320311945
2017-07-22,959.6553589729759
2017-07-23,962.8405647252921
2017-07-24,967.3498146260569
2017-07-25,976.3170649142246
2017-07-26,978.3635956188888
2017-07-27,986.4463017490372
2017-07-28,1006.295881270824
2017-07-29,1024.209223453627
2017-07-30,1045.457911079623
2017-07-31,1074.821225153945
2017-08-01,1088.784680562125
2017-08-02,1098.583760458277
2017-08-03,1111.088205586091
2017-08-04,1134.153798625533
2017-08-05,1155.699697698645
2017-08-06,1179.377949924984
2017-08-07,1203.818643309229
2017-08-08,1225.573899497726
2017-08-09,1239.790605963647
2017-08-10,1251.145477418761
2017-08-11,1262.342738663634
2017-08-12,1279.587928168587
2017-08-13,1297.339569646688
2017-08-14,1320.059979737343
2017-08-15,1333.575618834011
2017-08-16,1347.962565814037
2017-08-17,1368.987416064673
2017-08-18,1381.150658923972
2017-08-19,1395.848365268743
2017-08-20,1413.455805982885
2017-08-21,1421.308489258953
2017-08-22,1431.369711865555
2017-08-23,1446.288091922323
2017-08-24,1454.957135931182
2017-08-25,1465.120952208441
2017-08-26,1473.324202855135
2017-08-27,1480.760329372456
2017-08-28,1490.662404874061
2017-08-29,1509.692023281178
2017-08-30,1522.492422491663
2017-08-31,1541.902947019757
2017-09-01,1560.378164281254
2017-09-02,1570.226191316434
2017-09-03,1576.978107997866
2017-09-04,1584.545900145988
2017-09-05,1590.74914871855
2017-09-06,1603.081043662687
2017-09-07,1622.194409820937
2017-09-08,1625.02883409792
2017-09-09,1627.478859038752
2017-09-10,1634.569409552989
2017-09-11,1637.968094356842
2017-09-12,1642.069515399736
2017-09-13,1638.696407703757
2017-09-14,1629.836923126089
2017-09-15,1628.922176653608
2017-09-16,1632.280758631964
2017-09-17,1633.178816299063
2017-09-18,1639.210111760266
2017-09-19,1643.189413559851
2017-09-20,1646.685683205324
2017-09-21,1647.031897790238
2017-09-22,1648.02749352973
2017-09-23,1650.582210871044
2017-09-24,1651.160151704585
2017-09-25,1668.140720026767
2017-09-26,1672.969223403468
2017-09-27,1679.829611869631
2017-09-28,1687.752136893565
2017-09-29,1692.189389884704
2017-09-30,1700.899668944786
2017-10-01,1705.760186533554
2017-10-02,1715.501924571585
2017-10-03,1720.243245686995
2017-10-04,1723.826572524168
2017-10-05,1735.494379913149
2017-10-06,1741.216953562005
2017-10-07,1745.586377853125
2017-10-08,1753.8266577244
2017-10-09,1770.073182212289
2017-10-10,1783.869075105455
2017-10-11,1790.575226827169
2017-10-12,1806.769505876345
2017-10-13,1834.192305460035
2017-10-14,1847.112212836998
2017-10-15,1858.176102200882
2017-10-16,1875.103307953162
2017-10-17,1888.328243427464
2017-10-18,1896.144076279312
2017-10-19,1914.641170238921
2017-10-20,1927.457361383309
2017-10-21,1939.770296965105
2017-10-22,1957.27890074281
2017-10-23,1992.828310289704
2017-10-24,2007.93654246855
2017-10-25,2016.706789224372
2017-10-26,2026.974790763504
2017-10-27,2037.11401469481
2017-10-28,2041.857981122287
2017-10-29,2052.479214497304
2017-10-30,2067.450587296742
2017-10-31,2082.122834916183
2017-11-01,2107.033947742096
