date,sopr
2010-11-08,1.410256191010469
2010-11-09,1.252673908234797
2010-11-10,0.8194721781525272
2010-11-11,1.091502427969484
2010-11-12,1.073544067300588
2010-11-13,1.547053528218076
2010-11-14,1.286871296041398
2010-11-15,2.449656693430794
2010-11-16,1.093597737538097
2010-11-17,1.056282352833848
2010-11-18,1.116726702551629
2010-11-19,1.423769711932966
2010-11-20,1.1916449569725
2010-11-21,1.084326415746166
2010-11-22,1.086849396325992
2010-11-23,1.128501929377387
2010-11-24,1.202653230701146
2010-11-25,1.247814666834022
2010-11-26,0.9171939465820155
2010-11-27,1.127814475949201
2010-11-28,1.034698689208983
2010-11-29,0.9463979822475996
2010-11-30,0.8521985895507231
2010-12-01,0.9054350145456936
2010-12-02,1.434877681141694
2010-12-03,1.018694975606806
2010-12-04,0.9953170163127097
2010-12-05,1.152558231265912
2010-12-06,0.9629250115424975
2010-12-07,1.158987933412267
2010-12-08,1.060656709376927
2010-12-09,0.969064843658825
2010-12-10,1.08024715105892
2010-12-11,0.998253144064961
2010-12-12,1.007975110188965
2010-12-13,1.077875372103569
2010-12-14,1.016146068418925
2010-12-15,1.332243483239659
2010-12-16,1.077327144334932
2010-12-17,1.056275167742407
2010-12-18,1.103034945109469
2010-12-19,1.02801065296788
2010-12-20,1.67967239721983
2010-12-21,2.24054066902725
2010-12-22,1.027905176614906
2010-12-23,1.173021259466857
2010-12-24,0.9777866653833727
2010-12-25,1.110210675469239
2010-12-26,1.148340526245008
2010-12-27,1.024375322856534
2010-12-28,1.109738451677338
2010-12-29,1.331619841556277
2010-12-30,1.121984479724604
2010-12-31,1.056924379012721
2011-01-01,1.061977186737292
2011-01-02,1.249357288791376
2011-01-03,1.133477924532643
2011-01-04,1.077082495684818
2011-01-05,1.115493539539241
2011-01-06,1.085728062413789
2011-01-07,1.164330499853693
2011-01-08,1.152271005769864
2011-01-09,1.130758825400815
2011-01-10,1.503910466608293
2011-01-11,1.689907369885411
2011-01-12,1.060517752414803
2011-01-13,1.359908110927544
2011-01-14,1.203107634618992
2011-01-15,1.126326746236277
2011-01-16,1.360005085477906
2011-01-17,1.273846986947641
2011-01-18,1.051934674213162
2011-01-19,1.380640211481061
2011-01-20,1.078907965182762
2011-01-21,1.189283960202763
2011-01-22,1.209078526324529
2011-01-23,1.412935256740655
2011-01-24,1.202549789168123
2011-01-25,1.14571380661497
2011-01-26,1.525799626932119
2011-01-27,1.225288882611276
2011-01-28,1.289647838636653
2011-01-29,1.45910250314448
2011-01-30,1.17904678268933
2011-01-31,1.620581668953477
2011-02-01,1.58614601306494
2011-02-02,1.635078493531143
2011-02-03,1.163259416370413
2011-02-04,1.322398958411331
2011-02-05,1.387674105413796
2011-02-06,1.594023862608999
2011-02-07,1.418179250572423
2011-02-08,1.105955359527435
2011-02-09,1.495419412727428
2011-02-10,1.162551465406043
2011-02-11,1.266269139287233
2011-02-12,1.138624131595777
2011-02-13,1.184044614850392
2011-02-14,1.732026237139126
2011-02-15,1.071355463757296
2011-02-16,1.065054338842741
2011-02-17,1.062288395687555
2011-02-18,1.128590754368974
2011-02-19,1.086622874277559
2011-02-20,1.054731851982509
2011-02-21,1.016851053571351
2011-02-22,1.087962146602691
2011-02-23,1.043069861014518
2011-02-24,1.083163519597772
2011-02-25,1.043296402962525
2011-02-26,1.287131931751438
2011-02-27,1.17174559426553
2011-02-28,1.188740230732501
2011-03-01,1.573582042578296
2011-03-02,0.9962041252240483
2011-03-03,1.015158528170731
2011-03-04,1.011944770682062
2011-03-05,1.084607753869415
2011-03-06,0.9539598013105112
2011-03-07,0.9972482855506123
2011-03-08,1.04200716358004
2011-03-09,0.9919059823012114
2011-03-10,1.013506439490741
2011-03-11,1.022642102435124
2011-03-12,1.197259167848929
2011-03-13,1.059329576778139
2011-03-14,1.100100848228968
2011-03-15,1.092973963918429
2011-03-16,1.233401756295433
2011-03-17,1.061090961930525
2011-03-18,0.9816612561736678
2011-03-19,0.9955279189061236
2011-03-20,1.000033096062538
2011-03-21,1.032880908051784
2011-03-22,0.9810225096288478
2011-03-23,1.079283697706623
2011-03-24,1.195902557013631
2011-03-25,1.026117352383953
2011-03-26,1.143729789158323
2011-03-27,1.052474573811901
2011-03-28,0.994653105407539
2011-03-29,0.9813697029438085
2011-03-30,0.9849797368596398
2011-03-31,0.9908711126554491
2011-04-01,1.008196494020737
2011-04-02,0.9546144213456662
2011-04-03,0.9884676860266468
2011-04-04,1.099992426558531
2011-04-05,1.058909486691108
2011-04-06,0.9998369094300266
2011-04-07,1.020855028804861
2011-04-08,1.011322297193842
2011-04-09,1.00046235569071
2011-04-10,0.9657715004936728
2011-04-11,1.025789473790256
2011-04-12,1.087341672265625
2011-04-13,1.112187559802761
2011-04-14,1.140365874919361
2011-04-15,1.208973834037693
2011-04-16,1.130179067777848
2011-04-17,1.062704651900003
2011-04-18,1.247320669651681
2011-04-19,1.041130107125655
2011-04-20,1.046244322297685
2011-04-21,1.104157905449828
2011-04-22,1.239488936164026
2011-04-23,1.469629218245919
2011-04-24,1.387363377312999
2011-04-25,1.137186238400096
2011-04-26,1.152745188608329
2011-04-27,1.256984885794203
2011-04-28,1.416873251674249
2011-04-29,2.874041064613754
2011-04-30,1.804645658574458
2011-05-01,1.255207974750794
2011-05-02,1.218227361105842
2011-05-03,1.394639232801283
2011-05-04,1.902732583840069
2011-05-05,1.215109208812189
2011-05-06,1.555319959183973
2011-05-07,1.122935349808075
2011-05-08,1.044851959553168
2011-05-09,1.200058685364761
2011-05-10,1.199193655981028
2011-05-11,1.538039135983537
2011-05-12,1.646497845060127
2011-05-13,1.416830439817041
2011-05-14,1.355240218445896
2011-05-15,1.460212752508355
2011-05-16,1.595648224317201
2011-05-17,1.265762692312963
2011-05-18,1.163159914698697
2011-05-19,1.209818345478555
2011-05-20,1.261060697916778
2011-05-21,0.8074698787298998
2011-05-22,1.081965743154509
2011-05-23,1.103551461227355
2011-05-24,1.256970394212814
2011-05-25,1.244192657640009
2011-05-26,1.280648405189904
2011-05-27,1.266953266469671
2011-05-28,1.120451527397751
2011-05-29,1.112010889587408
2011-05-30,1.373927342243422
2011-05-31,1.236456719590202
2011-06-01,1.206850941051654
2011-06-02,1.458254262657886
2011-06-03,1.744172452054101
2011-06-04,1.509268364501234
2011-06-05,1.421430327679049
2011-06-06,2.358904042977011
2011-06-07,1.275674570591645
2011-06-08,2.187401014078938
2011-06-09,1.543757182964394
2011-06-10,1.303833460267657
2011-06-11,1.001931495827303
2011-06-12,1.288619365887779
2011-06-13,1.179084665543422
2011-06-14,1.717196805980243
2011-06-15,1.261628648056615
2011-06-16,1.192820797710242
2011-06-17,0.9990449283311277
2011-06-18,1.065032454529154
2011-06-19,1.014371509238935
2011-06-20,1.034593099774834
2011-06-21,1.089541738536247
2011-06-22,1.006251975949024
2011-06-23,1.007789624284927
2011-06-24,1.040871885090602
2011-06-25,1.012336978119288
2011-06-26,1.046876542043968
2011-06-27,1.059691553517401
2011-06-28,1.053051900719795
2011-06-29,1.053045877823067
2011-06-30,1.040008875399577
2011-07-01,0.9875983304019339
2011-07-02,0.9773134481069822
2011-07-03,1.008356460106156
2011-07-04,0.9791972766308493
2011-07-05,1.016268995595719
2011-07-06,0.9992768590382032
2011-07-07,1.010180085503734
2011-07-08,0.9667294707919624
2011-07-09,0.9911172308830707
2011-07-10,1.10440329468333
2011-07-11,1.009717222224845
2011-07-12,1.003961516905104
2011-07-13,1.006739548183852
2011-07-14,1.001208471567034
2011-07-15,1.010064934745316
2011-07-16,0.9879032830701892
2011-07-17,1.007008272876395
2011-07-18,0.8217549090429964
2011-07-19,1.031858528326173
2011-07-20,0.8780912489197205
2011-07-21,0.9918746344540323
2011-07-22,0.98976153362072
2011-07-23,1.00359245289578
2011-07-24,1.012665089732512
2011-07-25,1.010989944335172
2011-07-26,1.007902301156321
2011-07-27,1.011919073039481
2011-07-28,0.9694798007406127
2011-07-29,1.005454839989775
2011-07-30,1.026557759498889
2011-07-31,0.9777599534697455
2011-08-01,0.9858652484124952
2011-08-02,0.9787552095502742
2011-08-03,0.8620084639445948
2011-08-04,0.9599930205226807
2011-08-05,0.9604863564692102
2011-08-06,0.7807123715843044
2011-08-07,0.8219772697292277
2011-08-08,0.8436147338120158
2011-08-09,1.011538585936862
2011-08-10,0.9761060475065295
2011-08-11,0.9694326081425438
2011-08-12,0.9781051793309615
2011-08-13,0.9952057010364821
2011-08-14,1.002368223395338
2011-08-15,1.067615526054445
2011-08-16,1.039132695290505
2011-08-17,1.024416455689332
2011-08-18,1.018759163997113
2011-08-19,1.010609794805069
2011-08-20,1.024633445724139
2011-08-21,0.9924084215236421
2011-08-22,1.00059622247655
2011-08-23,0.9916370510581338
2011-08-24,0.9920039358844975
2011-08-25,1.331768246573074
2011-08-26,1.040784050848046
2011-08-27,0.7219808293663641
2011-08-28,1.012570820813695
2011-08-29,1.037928790868142
2011-08-30,0.9575092754136783
2011-08-31,0.9620052935886225
2011-09-01,0.935934586436554
2011-09-02,1.007008524151196
2011-09-03,0.9865680171867526
2011-09-04,0.9617481100781606
2011-09-05,0.9276064023872304
2011-09-06,0.8568967929102884
2011-09-07,0.9332256112898593
2011-09-08,0.8040293260281259
2011-09-09,0.8787321029164433
2011-09-10,0.8826542230213672
2011-09-11,0.7455465660243055
2011-09-12,0.864228199519726
2011-09-13,0.8760256878698817
2011-09-14,0.9357658561463325
2011-09-15,0.9005319343674374
2011-09-16,0.9212496008915165
2011-09-17,0.9584330829136459
2011-09-18,0.967985647989797
2011-09-19,0.9263653036429597
2011-09-20,0.9971994634851785
2011-09-21,0.9966058959942298
2011-09-22,0.9020881536950781
2011-09-23,0.9697054233624601
2011-09-24,0.9743920275336784
2011-09-25,0.7311031998980311
2011-09-26,0.9235589139181318
2011-09-27,0.9554755463162319
2011-09-28,0.9427716421228165
2011-09-29,0.9666382120309134
2011-09-30,0.9977038407822564
2011-10-01,0.904707823979495
2011-10-02,0.9018302794649826
2011-10-03,0.9389166872099404
2011-10-04,0.9620644729914132
2011-10-05,0.9555473152112316
2011-10-06,0.9636219971359856
2011-10-07,0.8959469746454941
2011-10-08,0.9127258000875741
2011-10-09,0.8860094245389375
2011-10-10,0.9507203654149448
2011-10-11,0.8514028100889831
2011-10-12,0.8963613014660525
2011-10-13,0.9616898082429466
2011-10-14,0.8994999930388752
2011-10-15,0.9435891771876945
2011-10-16,0.9251642132255932
2011-10-17,0.7231256659904189
2011-10-18,0.7825991561733106
2011-10-19,0.6368828449485939
2011-10-20,0.9007733435970762
2011-10-21,0.9394143343603458
2011-10-22,0.9321255003473805
2011-10-23,0.9803015775478218
2011-10-24,0.9355155486308244
2011-10-25,0.9472349336208794
2011-10-26,0.8199608149840616
2011-10-27,0.9781563514057273
2011-10-28,1.014765302849188
2011-10-29,1.005621990642251
2011-10-30,0.9868557811104812
2011-10-31,0.9610775520154994
2011-11-01,0.9728037511379722
2011-11-02,0.9874491521918696
2011-11-03,0.9093058182113586
2011-11-04,0.9617206692178663
2011-11-05,0.9589341511794297
2011-11-06,0.9717253936429324
2011-11-07,0.9652565388938154
2011-11-08,0.9609171749899023
2011-11-09,0.6068411981941038
2011-11-10,0.9743064179724927
2011-11-11,0.934364170920661
2011-11-12,0.9970640545667421
2011-11-13,0.9746931913440348
2011-11-14,0.8723397353791843
2011-11-15,0.9450450014241124
2011-11-16,0.6237314112669717
2011-11-17,0.977785055755264
2011-11-18,0.9716960899854498
2011-11-19,0.9911279901494661
2011-11-20,0.9977783412178091
2011-11-21,0.9814107903941457
2011-11-22,0.9989024811649059
2011-11-23,0.9873667741126239
2011-11-24,1.0079391102558
2011-11-25,1.027999492729887
2011-11-26,0.9490301998170237
2011-11-27,1.005441913051013
2011-11-28,0.9576006617157173
2011-11-29,1.013494834290135
2011-11-30,1.00757434156986
2011-12-01,1.002901495940484
2011-12-02,1.004175727518475
2011-12-03,0.9840281625900461
2011-12-04,1.00105171043896
2011-12-05,1.000214857375433
2011-12-06,1.00170676899808
2011-12-07,0.9872231377393003
2011-12-08,0.9992195389900921
2011-12-09,1.004093237933618
2011-12-10,0.9968430851589106
2011-12-11,1.047219576481438
2011-12-12,1.008820970960592
2011-12-13,1.000216600753208
2011-12-14,0.9340334139644461
2011-12-15,1.004624593105625
2011-12-16,1.004455817357849
2011-12-17,0.9954044533624303
2011-12-18,0.9911952794082522
2011-12-19,1.051033868326103
2011-12-20,1.106183938073327
2011-12-21,1.041250506839867
2011-12-22,1.031442253887396
2011-12-23,1.055894821466393
2011-12-24,0.9949337409188588
2011-12-25,0.9933873739542753
2011-12-26,1.021076931808414
2011-12-27,1.01458084249006
2011-12-28,1.043797181194777
2011-12-29,1.006193822503847
2011-12-30,1.031617912230199
2011-12-31,1.067900211828064
2012-01-01,1.097594950996819
2012-01-02,0.9466023838787615
2012-01-03,1.039904877580801
2012-01-04,1.094061618334614
2012-01-05,1.170957074116396
2012-01-06,1.144277706555743
2012-01-07,1.096433780521046
2012-01-08,1.124353792417102
2012-01-09,1.107830269858434
2012-01-10,0.9914920256915997
2012-01-11,1.091631525967791
2012-01-12,1.186854015138006
2012-01-13,1.057760898632443
2012-01-14,1.056780607267697
2012-01-15,1.037725905377882
2012-01-16,1.043528100965937
2012-01-17,1.024323856905033
2012-01-18,0.9586290568091456
2012-01-19,1.063451468343796
2012-01-20,1.011860658098499
2012-01-21,1.011737863191537
2012-01-22,1.004794266545787
2012-01-23,1.011885866925191
2012-01-24,1.014656920539847
2012-01-25,0.9897129894331933
2012-01-26,0.9325963526982639
2012-01-27,0.9375223273789013
2012-01-28,0.9741293594883257
2012-01-29,0.968167954285872
2012-01-30,0.9715659263318842
2012-01-31,0.9593521067157063
2012-02-01,1.015348632598013
2012-02-02,1.024837756534355
2012-02-03,1.007184409025978
2012-02-04,1.001248868336087
2012-02-05,0.9829581294621811
2012-02-06,0.9476010908156572
2012-02-07,0.9890820037849188
2012-02-08,0.9920022832711213
2012-02-09,0.9988336286265338
2012-02-10,0.9853624643180326
2012-02-11,1.080256760120803
2012-02-12,0.9955013095752784
2012-02-13,0.7981652749465359
2012-02-14,0.9368999861577199
2012-02-15,0.9756417916728943
2012-02-16,0.9473902115543309
2012-02-17,0.9626561629390145
2012-02-18,0.936078707629464
2012-02-19,0.9429411008506609
2012-02-20,0.9749954604471474
2012-02-21,0.9547660647677606
2012-02-22,0.9789254848237645
2012-02-23,1.025566760206595
2012-02-24,1.015146671790191
2012-02-25,1.02595415509357
2012-02-26,1.002637392692397
2012-02-27,1.013167499556115
2012-02-28,1.014456340208171
2012-02-29,0.7720889744370897
2012-03-01,1.010040003154452
2012-03-02,0.9690902412297553
2012-03-03,0.9609725653739476
2012-03-04,1.002166971369297
2012-03-05,1.013439623844066
2012-03-06,1.01362679626408
2012-03-07,1.005725848735864
2012-03-08,0.9876846302469571
2012-03-09,0.9962367671929178
2012-03-10,0.9784646934295723
2012-03-11,0.954792039449518
2012-03-12,0.9913840063248216
2012-03-13,1.026342618603975
2012-03-14,1.047767393207572
2012-03-15,1.030446342417509
2012-03-16,1.044107891260799
2012-03-17,1.009876592501547
2012-03-18,0.9691638229382131
2012-03-19,0.9631607983653923
2012-03-20,0.9654212265830466
2012-03-21,0.9329299098741828
2012-03-22,0.9750778706620902
2012-03-23,0.9980673502885623
2012-03-24,0.9453449375570289
2012-03-25,0.9502703045549455
2012-03-26,0.98100350261455
2012-03-27,0.9829297201069569
2012-03-28,1.002229916184273
2012-03-29,0.9756309757227712
2012-03-30,0.6716825630695611
2012-03-31,1.006263822507975
2012-04-01,0.9892873383683155
2012-04-02,1.008174913005568
2012-04-03,0.9038865805978911
2012-04-04,1.005606176147797
2012-04-05,1.007300208211205
2012-04-06,1.017293338422035
2012-04-07,0.9843582059506537
2012-04-08,0.9892043466806565
2012-04-09,1.013852476050572
2012-04-10,0.9946951074383862
2012-04-11,1.007806256424933
2012-04-12,1.016000111118041
2012-04-13,1.003326943554909
2012-04-14,1.01381626182251
2012-04-15,1.018855189468823
2012-04-16,1.014176363393007
2012-04-17,1.007017033355849
2012-04-18,1.026472090510235
2012-04-19,1.020328690910779
2012-04-20,1.029504636945762
2012-04-21,1.009348913008025
2012-04-22,1.034656274019618
2012-04-23,0.9647033951017451
2012-04-24,0.9995516214792614
2012-04-25,1.099102081124647
2012-04-26,0.9653531996126291
2012-04-27,1.000726197337745
2012-04-28,0.9848823709465266
2012-04-29,0.9875296186487567
2012-04-30,0.9001392915535866
2012-05-01,0.9991824615535179
2012-05-02,1.006545982537435
2012-05-03,1.005624891120261
2012-05-04,1.004117796436599
2012-05-05,1.001282759523316
2012-05-06,0.9320276845018857
2012-05-07,0.9969918660549272
2012-05-08,0.9920059584392894
2012-05-09,1.002311641666222
2012-05-10,0.9989308639463661
2012-05-11,0.9829928099171797
2012-05-12,1.091412273209371
2012-05-13,0.95640461197598
2012-05-14,0.9901346452052203
2012-05-15,0.9937496309986613
2012-05-16,0.9813615017868965
2012-05-17,0.9676524760980558
2012-05-18,0.9591497215912657
2012-05-19,0.9987358157912576
2012-05-20,0.8995529415552482
2012-05-21,0.9364485829574618
2012-05-22,0.989330488005393
2012-05-23,1.00827413472969
2012-05-24,0.9131615008217774
2012-05-25,1.004354890388248
2012-05-26,0.9114251573392749
2012-05-27,1.006979483017431
2012-05-28,0.9987406261472379
2012-05-29,0.999188415102857
2012-05-30,0.9990193561844143
2012-05-31,0.9508645915704096
2012-06-01,1.006106906672716
2012-06-02,1.007977518088302
2012-06-03,1.002944929085469
2012-06-04,1.002794138002751
2012-06-05,1.022831917463638
2012-06-06,1.016350408681349
2012-06-07,1.019271958326093
2012-06-08,1.02242191475054
2012-06-09,1.012862097609386
2012-06-10,1.00352581347717
2012-06-11,1.014637578680789
2012-06-12,1.021792009551784
2012-06-13,1.032005439294411
2012-06-14,1.007372561769855
2012-06-15,1.05322009206156
2012-06-16,1.046530945995048
2012-06-17,1.032617873681048
2012-06-18,1.017478893095266
2012-06-19,1.022462968866425
2012-06-20,1.00186485816234
2012-06-21,1.035829933193282
2012-06-22,1.02799757598863
2012-06-23,1.014375638941218
2012-06-24,1.005053604835294
2012-06-25,0.9970026908641759
2012-06-26,1.014556894618994
2012-06-27,1.017170288984177
2012-06-28,1.017675163855675
2012-06-29,1.016288904028164
2012-06-30,1.02166437736707
2012-07-01,1.011434640666914
2012-07-02,1.023324757766844
2012-07-03,0.9967259087086635
2012-07-04,1.011608462040228
2012-07-05,1.015758265657521
2012-07-06,1.01105213824162
2012-07-07,0.9729550862276009
2012-07-08,1.033060148508132
2012-07-09,1.021130489920766
2012-07-10,0.8955844624993221
2012-07-11,1.034072081321243
2012-07-12,1.018846099695562
2012-07-13,1.055205892857077
2012-07-14,0.894045368108134
2012-07-15,1.014303714579341
2012-07-16,1.080733282561756
2012-07-17,1.113784788120013
2012-07-18,1.074743216438317
2012-07-19,1.082469669563713
2012-07-20,0.9948862091625259
2012-07-21,1.04802405936712
2012-07-22,1.026159018950616
2012-07-23,1.024519049759402
2012-07-24,1.022591235912275
2012-07-25,1.011689544722459
2012-07-26,1.065798742624408
2012-07-27,1.041087525136253
2012-07-28,1.029640089486538
2012-07-29,1.037649646511974
2012-07-30,1.032395153068563
2012-07-31,1.028939039461131
2012-08-01,1.037207324807351
2012-08-02,1.082193777495661
2012-08-03,1.083703727632516
2012-08-04,1.074576124136694
2012-08-05,1.044958142752501
2012-08-06,1.047457991294179
2012-08-07,1.026273960715187
2012-08-08,1.063406223151702
2012-08-09,1.036571828496077
2012-08-10,1.036795330520187
2012-08-11,1.027512089880382
2012-08-12,1.030788109896992
2012-08-13,1.033903253033428
2012-08-14,1.05346202254351
2012-08-15,1.074304289487825
2012-08-16,1.090278135924241
2012-08-17,1.094860794889103
2012-08-18,0.9995751372610816
2012-08-19,0.9637334858159107
2012-08-20,1.01793411138435
2012-08-21,1.003101692474931
2012-08-22,1.006051981243507
2012-08-23,1.003402778980979
2012-08-24,1.018125911098266
2012-08-25,1.024335420384126
2012-08-26,1.022210328618271
2012-08-27,1.094042078887657
2012-08-28,1.022746361379216
2012-08-29,1.008057483364114
2012-08-30,1.003773708557738
2012-08-31,1.05968664273473
2012-09-01,0.97327326809682
2012-09-02,1.001702797093323
2012-09-03,1.013364641319552
2012-09-04,1.012443226978004
2012-09-05,1.022640555150543
2012-09-06,1.022324087429993
2012-09-07,1.016132603151635
2012-09-08,1.015623517107556
2012-09-09,1.016542182004213
2012-09-10,1.103562787591848
2012-09-11,1.005822732101007
2012-09-12,1.020734685501811
2012-09-13,1.010306937405701
2012-09-14,1.016856341236423
2012-09-15,1.03363233359261
2012-09-16,1.021819280283318
2012-09-17,1.020296143611807
2012-09-18,1.021243884501068
2012-09-19,1.031913588643895
2012-09-20,1.049588151694808
2012-09-21,1.016273463780228
2012-09-22,1.027467893509598
2012-09-23,1.010146583714839
2012-09-24,1.015858502094438
2012-09-25,1.012452684467684
2012-09-26,1.014853070832756
2012-09-27,1.023896328212965
2012-09-28,1.033467114474905
2012-09-29,1.027816467838345
2012-09-30,1.017888817688986
2012-10-01,1.011822944259786
2012-10-02,1.021824623943393
2012-10-03,1.027414028270007
2012-10-04,1.025643219014119
2012-10-05,1.00996732605081
2012-10-06,1.004348685452537
2012-10-07,0.981066529483825
2012-10-08,0.9992509232658834
2012-10-09,1.000788149259869
2012-10-10,1.008150587973599
2012-10-11,1.003525139213667
2012-10-12,1.004763352689216
2012-10-13,0.9989238676152141
2012-10-14,1.011740028981594
2012-10-15,0.9989309040122555
2012-10-16,1.009225866163644
2012-10-17,1.021846128389212
2012-10-18,1.008540574585983
2012-10-19,1.003049586963235
2012-10-20,0.9955914584041142
2012-10-21,1.047795871913561
2012-10-22,1.000490455998235
2012-10-23,1.005711195649763
2012-10-24,1.008274465633273
2012-10-25,0.9940699375350637
2012-10-26,0.9693888461932868
2012-10-27,0.9752960351646509
2012-10-28,0.987338411642637
2012-10-29,0.9965845511553033
2012-10-30,0.9988175049893884
2012-10-31,1.004153932757087
2012-11-01,0.9941852564845464
2012-11-02,0.9776470416197094
2012-11-03,0.9922094479700471
2012-11-04,1.0174586367995
2012-11-05,1.000947988827273
2012-11-06,1.002284018549976
2012-11-07,1.01670469246455
2012-11-08,1.004335055669765
2012-11-09,1.001091888602019
2012-11-10,1.000428528784848
2012-11-11,1.006195385695334
2012-11-12,1.031298786567213
2012-11-13,1.009700803851214
2012-11-14,1.005822777171845
2012-11-15,1.009267066108918
2012-11-16,1.030644600052687
2012-11-17,1.016626918214779
2012-11-18,1.015887705334237
2012-11-19,1.0201150546824
2012-11-20,1.010136395210516
2012-11-21,1.01433004870781
2012-11-22,1.028058871142759
2012-11-23,1.02784352027699
2012-11-24,1.02353544310809
2012-11-25,1.036200011833727
2012-11-26,1.029778900025502
2012-11-27,1.007006940361654
2012-11-28,1.019699365524533
2012-11-29,1.01981565736878
2012-11-30,1.032478254633883
2012-12-01,1.017406227806406
2012-12-02,1.01043559197444
2012-12-03,1.017998008568693
2012-12-04,1.092314405127144
2012-12-05,1.043084930129025
2012-12-06,1.025373552535259
2012-12-07,1.038177628003767
2012-12-08,1.018465388101874
2012-12-09,1.025317909766423
2012-12-10,1.022346202488831
2012-12-11,1.022935336276688
2012-12-12,1.028103978100624
2012-12-13,1.028558008315435
2012-12-14,1.016671995155831
2012-12-15,1.005406541189579
2012-12-16,1.013237466069446
2012-12-17,0.9953342731743033
2012-12-18,1.010814913813338
2012-12-19,1.020595571156067
2012-12-20,1.03126174666949
2012-12-21,1.018879994908408
2012-12-22,1.001459174759076
2012-12-23,0.9972606935047794
2012-12-24,1.00178453923204
2012-12-25,1.003077466540687
2012-12-26,1.005196141596515
2012-12-27,1.006387560791929
2012-12-28,1.008865791301823
2012-12-29,1.004955490624539
2012-12-30,1.006116805821667
2012-12-31,1.032444666268783
2013-01-01,1.001711515760993
2013-01-02,1.002215591914898
2013-01-03,1.004684160691758
2013-01-04,1.011762588893394
2013-01-05,1.005773404045624
2013-01-06,1.003800955195447
2013-01-07,1.006448030077898
2013-01-08,1.020037322560125
2013-01-09,1.009373897430989
2013-01-10,1.029661204107233
2013-01-11,1.018610276967576
2013-01-12,1.012251394613098
2013-01-13,1.011614156742877
2013-01-14,1.018774365460259
2013-01-15,1.015459963236723
2013-01-16,1.021760645492156
2013-01-17,1.042912254246773
2013-01-18,1.036537850547272
2013-01-19,1.016400593307182
2013-01-20,1.02011478074182
2013-01-21,1.059007064645821
2013-01-22,1.086439342141817
2013-01-23,1.028610857326854
2013-01-24,1.052861920605592
2013-01-25,1.006967884214282
2013-01-26,1.016124167491669
2013-01-27,1.056361708742143
2013-01-28,1.041558096090933
2013-01-29,1.069152727483052
2013-01-30,1.07515608027124
2013-01-31,1.086774152367741
2013-02-01,1.0995708229014
