date,realized_marketcap
2013-08-24,606735467.36
2013-08-25,607985190.07
2013-08-26,609438001.65
2013-08-27,611794234.32
2013-08-28,613997539.73
2013-08-29,616602529.24
2013-08-30,619497435.56
2013-08-31,623220753.56
2013-09-01,626088585.66
2013-09-02,629128533.75
2013-09-03,633813914.86
2013-09-04,635084452.94
2013-09-05,635775891.82
2013-09-06,636851513.1
2013-09-07,637757259.53
2013-09-08,638463512.96
2013-09-09,640769498.06
2013-09-10,642440621.61
2013-09-11,644644160.36
2013-09-12,648872334.49
2013-09-13,650529575.35
2013-09-14,653565931.19
2013-09-15,654641692.16
2013-09-16,656437999.91
2013-09-17,657675808.12
2013-09-18,659527879.22
2013-09-19,664217089.44
2013-09-20,665119263.79
2013-09-21,665830160.99
2013-09-22,667529546.08
2013-09-23,668522504.69
2013-09-24,670016662.72
2013-09-25,671665214.8
2013-09-26,672828521.44
2013-09-27,674089467.56
2013-09-28,675096252.64
2013-09-29,676357176.73
2013-09-30,677816416.69
2013-10-01,679490324.73
2013-10-02,678318398.41
2013-10-03,678809811.73
2013-10-04,680435786.94
2013-10-05,681663051.58
2013-10-06,682859136.49
2013-10-07,688971510.27
2013-10-08,689964273.54
2013-10-09,692036427.86
2013-10-10,693140646.87
2013-10-11,694618321.72
2013-10-12,696096208.83
2013-10-13,697900415.84
2013-10-14,701069130.8
2013-10-15,704595340.05
2013-10-16,710498702.04
2013-10-17,713324874.32
2013-10-18,717086792.78
2013-10-19,723608892.55
2013-10-20,727794934.31
2013-10-21,743267102.81
2013-10-22,759636742.75
2013-10-23,775195862.24
2013-10-24,782216086.93
2013-10-25,809161525.35
2013-10-26,812158789.31
2013-10-27,815946175.34
2013-10-28,820233989.14
2013-10-29,831330364.39
2013-10-30,836124928.7
2013-10-31,841528425.28
2013-11-01,847277656.88
2013-11-02,850679013.6
2013-11-03,855347129.49
2013-11-04,876780952.33
2013-11-05,895371113.5
2013-11-06,908528426.15
2013-11-07,944894700.35
2013-11-08,976751579.93
2013-11-09,1003481907.73
2013-11-10,1012858679.72
2013-11-11,1033552061.23
2013-11-12,1058054754.52
2013-11-13,1093061909.24
2013-11-14,1130071204.2
2013-11-15,1159807729.02
2013-11-16,1183043820.95
2013-11-17,1216442285.09
2013-11-18,1294889027.16
2013-11-19,1385995207.68
2013-11-20,1433213428.04
2013-11-21,1493934788.14
2013-11-22,1649616932.27
2013-11-23,1759168900.31
2013-11-24,1805184335.47
2013-11-25,1882377129.27
2013-11-26,2104827140.92
2013-11-27,2225876226.45
2013-11-28,2367877163.11
2013-11-29,2512995596.44
2013-11-30,2597717254.92
2013-12-01,2637919450.06
2013-12-02,2694625559.05
2013-12-03,2753622002.75
2013-12-04,2829473487.62
2013-12-05,2893810386.92
2013-12-06,2918802629.35
2013-12-07,2932413538.12
2013-12-08,2943849031.98
2013-12-09,2965249587.22
2013-12-10,2995607624.82
2013-12-11,3041265865.02
2013-12-12,3053331223.51
2013-12-13,3083324515.94
2013-12-14,3083348647.27
2013-12-15,3099141216.93
2013-12-16,3107755373.27
2013-12-17,3108636492.95
2013-12-18,3100345040.63
2013-12-19,3089559555.18
2013-12-20,3099237049.29
2013-12-21,3157824416.42
2013-12-22,3120356614.76
2013-12-23,3128255790.94
2013-12-24,3142893400.86
2013-12-25,3201151611.12
2013-12-26,3217363096.08
2013-12-27,3237737228.96
2013-12-28,3242452050.56
2013-12-29,3247577592.67
2013-12-30,3250636874.0
2013-12-31,3250866324.0
2014-01-01,3253243197.35
2014-01-02,3265973988.02
2014-01-03,3285475500.47
2014-01-04,3340439994.56
2014-01-05,3372049993.81
2014-01-06,3400210813.64
2014-01-07,3417997601.76
2014-01-08,3448075109.76
2014-01-09,3459079433.69
2014-01-10,3466258702.49
2014-01-11,3496124092.17
2014-01-12,3514702901.53
2014-01-13,3521678172.06
2014-01-14,3539227575.72
2014-01-15,3563186760.08
2014-01-16,3579580543.13
2014-01-17,3586066826.75
2014-01-18,3591678811.25
2014-01-19,3601450543.4
2014-01-20,3612865044.95
2014-01-21,3620410166.65
2014-01-22,3634008374.52
2014-01-23,3640599826.57
2014-01-24,3649806164.59
2014-01-25,3659536519.03
2014-01-26,3666327384.64
2014-01-27,3674489732.97
2014-01-28,3680534088.55
2014-01-29,3689812098.58
2014-01-30,3697933192.23
2014-01-31,3703942268.12
2014-02-01,3721499257.88
2014-02-02,3728145126.68
2014-02-03,3735023660.92
2014-02-04,3739258096.7
2014-02-05,3865606815.84
2014-02-06,3874829837.57
2014-02-07,3868905899.87
2014-02-08,3868858838.6
2014-02-09,3872109658.71
2014-02-10,3870461607.49
2014-02-11,3871393173.84
2014-02-12,3868727953.64
2014-02-13,3868531037.4
2014-02-14,3871614014.43
2014-02-15,3873562456.97
2014-02-16,3874348588.48
2014-02-17,3874938799.45
2014-02-18,3877477076.82
2014-02-19,3873098946.53
2014-02-20,3872520945.87
2014-02-21,3872188535.48
2014-02-22,3871737432.63
2014-02-23,3875109838.44
2014-02-24,3860242621.87
2014-02-25,3819854077.53
2014-02-26,3826363858.06
2014-02-27,3825667163.53
2014-02-28,3835669515.16
2014-03-01,3832154658.74
2014-03-02,3830474098.3
2014-03-03,3837610397.7
2014-03-04,3845286820.21
2014-03-05,3852199229.57
2014-03-06,3860376880.99
2014-03-07,3989113834.31
2014-03-08,3993197183.23
2014-03-09,4068276418.71
2014-03-10,4081056594.55
2014-03-11,4086796387.44
2014-03-12,4099860400.83
2014-03-13,4105326538.37
2014-03-14,4106113456.12
2014-03-15,4107355828.3
2014-03-16,4110709384.72
2014-03-17,4113195982.89
2014-03-18,4117348490.13
2014-03-19,4119720598.15
2014-03-20,4118962360.02
2014-03-21,4135591827.33
2014-03-22,4137290161.62
2014-03-23,4139200704.17
2014-03-24,4141874868.22
2014-03-25,4147132763.78
2014-03-26,4149942452.65
2014-03-27,4148350437.08
2014-03-28,4141500460.21
2014-03-29,4141556979.21
2014-03-30,4135273530.43
2014-03-31,4125934883.33
2014-04-01,4125538142.36
2014-04-02,4120780322.14
2014-04-03,4119071357.29
2014-04-04,4117425737.8
2014-04-05,4102119603.71
2014-04-06,4104115932.96
2014-04-07,4103742103.5
2014-04-08,4101704602.57
2014-04-09,4104071567.81
2014-04-10,4087934042.26
2014-04-11,4075749843.03
2014-04-12,4076260918.44
2014-04-13,4077039796.22
2014-04-14,4079971294.38
2014-04-15,4082790202.63
2014-04-16,4103027015.36
2014-04-17,4111733160.85
2014-04-18,4109571352.53
2014-04-19,4111981829.08
2014-04-20,4111468446.12
2014-04-21,4113585270.74
2014-04-22,4112225925.24
2014-04-23,4120847270.99
2014-04-24,4123098012.59
2014-04-25,4120806182.36
2014-04-26,4121715706.52
2014-04-27,4122672836.15
2014-04-28,4119240876.38
2014-04-29,4118988033.0
2014-04-30,4119455269.42
2014-05-01,4121060151.56
2014-05-02,4121795614.1
2014-05-03,4121640553.66
2014-05-04,4121697649.87
2014-05-05,4119753697.61
2014-05-06,4117994009.58
2014-05-07,4118286236.96
2014-05-08,4119627884.03
2014-05-09,4121361753.99
2014-05-10,4123187996.3
2014-05-11,4123905230.61
2014-05-12,4124249950.9
2014-05-13,4123858199.1
2014-05-14,4122604775.04
2014-05-15,4124222246.11
2014-05-16,4124147246.19
2014-05-17,4125600291.78
2014-05-18,4127509202.23
2014-05-19,4127963986.24
2014-05-20,4133076210.74
2014-05-21,4138167577.5
2014-05-22,4145764648.13
2014-05-23,4152024262.65
2014-05-24,4154975484.64
2014-05-25,4170237678.39
2014-05-26,4177125798.74
2014-05-27,4214182879.26
2014-05-28,4220330633.44
2014-05-29,4223774944.95
2014-05-30,4244912653.43
2014-05-31,4254446767.93
2014-06-01,4264832283.15
2014-06-02,4284070578.81
2014-06-03,4296638464.72
2014-06-04,4303794615.02
2014-06-05,4312966444.02
2014-06-06,4323942393.93
2014-06-07,4329017822.43
2014-06-08,4335314947.13
2014-06-09,4345603407.19
2014-06-10,4356129512.32
2014-06-11,4363118574.82
2014-06-12,4433118530.48
2014-06-13,4436470990.7
2014-06-14,4436412031.8
2014-06-15,4438470432.69
2014-06-16,4444387671.83
2014-06-17,4447397621.85
2014-06-18,4451851826.62
2014-06-19,4454960158.45
2014-06-20,4458050028.18
2014-06-21,4461091287.79
2014-06-22,4465198151.87
2014-06-23,4469532787.9
2014-06-24,4475241698.09
2014-06-25,4476196992.34
2014-06-26,4481747175.19
2014-06-27,4486827126.22
2014-06-28,4490774410.74
2014-06-29,4501287138.09
2014-06-30,4511410203.04
2014-07-01,4521610120.04
2014-07-02,4534262457.5
2014-07-03,4543500659.78
2014-07-04,4547914557.68
2014-07-05,4551836117.5
2014-07-06,4555483350.48
2014-07-07,4559856506.88
2014-07-08,4562525622.66
2014-07-09,4572099164.14
2014-07-10,4576394397.37
2014-07-11,4580305953.98
2014-07-12,4584541923.61
2014-07-13,4588496901.27
2014-07-14,4591053552.49
2014-07-15,4594991384.97
2014-07-16,4597918152.1
2014-07-17,4602737622.34
2014-07-18,4607262613.6
2014-07-19,4609441183.23
2014-07-20,4612709441.85
2014-07-21,4619627670.03
2014-07-22,4623172210.43
2014-07-23,4629791563.17
2014-07-24,4632778783.95
2014-07-25,4635460474.44
2014-07-26,4637177072.06
2014-07-27,4639915601.44
2014-07-28,4640917582.19
2014-07-29,4641402217.24
2014-07-30,4641491253.46
2014-07-31,4645098960.84
2014-08-01,4652975410.17
2014-08-02,4656371273.93
2014-08-03,4658054717.15
2014-08-04,4664436098.66
2014-08-05,4693256677.0
2014-08-06,4696364456.68
2014-08-07,4700082570.13
2014-08-08,4703372212.35
2014-08-09,4707389767.2
2014-08-10,4710936015.67
2014-08-11,4713720106.35
2014-08-12,4715691157.46
2014-08-13,4715759421.19
2014-08-14,4708925851.05
2014-08-15,4707601773.84
2014-08-16,4708481529.82
2014-08-17,4710921335.76
2014-08-18,4701155631.72
2014-08-19,4701276949.14
2014-08-20,4703528712.36
2014-08-21,4704879560.45
2014-08-22,4706897184.66
2014-08-23,4704652694.96
2014-08-24,4705997532.52
2014-08-25,4706920463.14
2014-08-26,4709701616.73
2014-08-27,4711576178.69
2014-08-28,4694240801.9
2014-08-29,4693520133.76
2014-08-30,4695301838.63
2014-08-31,4696736682.43
2014-09-01,4699097608.1
2014-09-02,4696840603.02
2014-09-03,4697417873.37
2014-09-04,4699690874.18
2014-09-05,4701884698.11
2014-09-06,4705666412.76
2014-09-07,4703810830.21
2014-09-08,4703120555.19
2014-09-09,4699530151.08
2014-09-10,4699666621.08
2014-09-11,4700154317.2
2014-09-12,4698176558.72
2014-09-13,4699774898.82
2014-09-14,4701607965.9
2014-09-15,4701488810.16
2014-09-16,4701652966.0
2014-09-17,4701972583.49
2014-09-18,4695195627.0
2014-09-19,4685260712.11
2014-09-20,4676959864.82
2014-09-21,4675569510.14
2014-09-22,4673623632.19
2014-09-23,4671650630.86
2014-09-24,4671691454.45
2014-09-25,4670550378.32
2014-09-26,4664373591.19
2014-09-27,4663086849.34
2014-09-28,4662816536.06
2014-09-29,4651284040.81
2014-09-30,4647665539.24
2014-10-01,4644023779.84
2014-10-02,4641491510.73
2014-10-03,4627329829.61
2014-10-04,4620188784.22
2014-10-05,4614750023.44
2014-10-06,4577817729.62
2014-10-07,4571880300.57
2014-10-08,4573320731.48
2014-10-09,4570613825.7
2014-10-10,4567409784.31
2014-10-11,4567574883.18
2014-10-12,4560869659.75
2014-10-13,4568924575.9
2014-10-14,4572874153.01
2014-10-15,4563731366.74
2014-10-16,4564678490.93
2014-10-17,4560611423.78
2014-10-18,4562885289.05
2014-10-19,4564197870.61
2014-10-20,4564029963.95
2014-10-21,4564564762.8
2014-10-22,4563872756.37
2014-10-23,4560592711.11
2014-10-24,4554689336.83
2014-10-25,4552168065.06
2014-10-26,4551551361.02
2014-10-27,4548705954.0
2014-10-28,4548126329.64
2014-10-29,4543481559.83
2014-10-30,4540503225.93
2014-10-31,4535315283.79
2014-11-01,4533440144.14
2014-11-02,4532076646.55
2014-11-03,4529097727.08
2014-11-04,4524101412.74
2014-11-05,4523471401.29
2014-11-06,4524846650.74
2014-11-07,4528844297.26
2014-11-08,4530088459.42
2014-11-09,4527662108.9
2014-11-10,4529569905.29
2014-11-11,4529318428.78
2014-11-12,4535239245.48
2014-11-13,4552340815.56
2014-11-14,4551045867.55
2014-11-15,4551364900.15
2014-11-16,4552589302.28
2014-11-17,4551579192.23
2014-11-18,4550451314.63
2014-11-19,4547842490.31
2014-11-20,4542486319.55
2014-11-21,4539143882.92
2014-11-22,4539521874.49
2014-11-23,4539981828.78
2014-11-24,4542270473.79
2014-11-25,4542390627.88
2014-11-26,4541101931.31
2014-11-27,4541361044.19
2014-11-28,4496309827.49
2014-11-29,4497046879.51
2014-11-30,4498712110.86
2014-12-01,4499080754.07
2014-12-02,4496503630.94
2014-12-03,4497011908.93
2014-12-04,4484176769.11
2014-12-05,4484587455.01
2014-12-06,4485326023.73
2014-12-07,4485810324.91
2014-12-08,4450066824.63
2014-12-09,4450813077.65
2014-12-10,4442053182.88
2014-12-11,4441333179.18
2014-12-12,4440862452.09
2014-12-13,4440359128.1
2014-12-14,4441196091.1
2014-12-15,4438791672.44
2014-12-16,4437136565.32
2014-12-17,4433197919.65
2014-12-18,4427987063.25
2014-12-19,4423763779.99
2014-12-20,4422263304.74
2014-12-21,4411915123.36
2014-12-22,4411146828.21
2014-12-23,4412003662.82
2014-12-24,4392323255.17
2014-12-25,4391920653.27
2014-12-26,4391951628.75
2014-12-27,4391417755.17
2014-12-28,4391558451.1
2014-12-29,4387370050.47
2014-12-30,4369621206.35
2014-12-31,4363709080.46
2015-01-01,4364454662.18
2015-01-02,4364499579.39
2015-01-03,4357325610.34
2015-01-04,4349903934.32
2015-01-05,4341468701.64
2015-01-06,4340911453.35
2015-01-07,4340307967.45
2015-01-08,4333674846.12
2015-01-09,4323964768.73
2015-01-10,4322055328.13
2015-01-11,4322196127.45
2015-01-12,4319263371.19
2015-01-13,4308829559.35
2015-01-14,4264886634.63
2015-01-15,4253510001.53
2015-01-16,4248766089.57
2015-01-17,4247408074.01
2015-01-18,4244427668.5
2015-01-19,4246336754.59
2015-01-20,4244968568.1
2015-01-21,4222138152.56
2015-01-22,4221569280.77
2015-01-23,4220196336.41
2015-01-24,4219972015.63
2015-01-25,4221460622.33
2015-01-26,4214534603.18
2015-01-27,4212423952.65
2015-01-28,4215238811.66
2015-01-29,4210005443.11
2015-01-30,4206085309.72
2015-01-31,4200784272.44
2015-02-01,4198702993.69
2015-02-02,4195895854.43
2015-02-03,4196389065.25
2015-02-04,4192704373.01
2015-02-05,4188794091.99
2015-02-06,4188120373.26
2015-02-07,4187520766.23
2015-02-08,4186773276.95
2015-02-09,4183661661.68
2015-02-10,4182074867.6
2015-02-11,4178871717.41
2015-02-12,4177627572.72
2015-02-13,4178535382.02
2015-02-14,4179087561.11
2015-02-15,4180564858.64
2015-02-16,4178873961.76
2015-02-17,4178938670.17
2015-02-18,4178981712.48
2015-02-19,4170958519.7
2015-02-20,4177885808.68
2015-02-21,4178425497.41
2015-02-22,4177645700.05
2015-02-23,4175193022.63
2015-02-24,4173750649.65
2015-02-25,4169309777.95
2015-02-26,4168718583.86
2015-02-27,4170615449.25
2015-02-28,4170167272.97
2015-03-01,4172746929.56
2015-03-02,4174185550.72
2015-03-03,4170310666.02
2015-03-04,4173296961.92
2015-03-05,4170489173.29
2015-03-06,4172690316.88
2015-03-07,4168075394.08
2015-03-08,4162757991.06
2015-03-09,4158382827.27
2015-03-10,4169357486.84
2015-03-11,4173335336.88
2015-03-12,4181648722.75
2015-03-13,4177321886.28
2015-03-14,4177744516.87
2015-03-15,4178521383.01
2015-03-16,4177924870.82
2015-03-17,4179240684.76
2015-03-18,4175683800.97
2015-03-19,4172557155.67
2015-03-20,4171592526.67
2015-03-21,4171660882.28
2015-03-22,4171424184.76
2015-03-23,4171077587.07
2015-03-24,4168624872.0
2015-03-25,4165657301.44
2015-03-26,4163862280.05
2015-03-27,4162696024.04
2015-03-28,4162917466.76
2015-03-29,4162607139.74
2015-03-30,4160912305.03
2015-03-31,4160193671.63
2015-04-01,4150645953.28
2015-04-02,4151869242.11
2015-04-03,4151288022.77
2015-04-04,4152231336.12
2015-04-05,4153045861.64
2015-04-06,4153639434.36
2015-04-07,4153659268.33
2015-04-08,4152910619.24
2015-04-09,4149866687.92
2015-04-10,4140209479.35
2015-04-11,4139854279.8
2015-04-12,4138703036.75
2015-04-13,4134540837.99
2015-04-14,4131156450.29
2015-04-15,4117914259.75
2015-04-16,4117177222.12
2015-04-17,4115314035.68
2015-04-18,4115204225.95
2015-04-19,4115409868.21
2015-04-20,4113932228.03
2015-04-21,4112252393.11
2015-04-22,4112676030.3
2015-04-23,4113569777.85
2015-04-24,4112731497.46
2015-04-25,4112693874.3
2015-04-26,4111138642.1
2015-04-27,4109109522.79
2015-04-28,4108829530.66
2015-04-29,4108407422.42
2015-04-30,4109386573.13
2015-05-01,4109712533.16
2015-05-02,4110131387.4
2015-05-03,4111534146.25
2015-05-04,4111971213.45
2015-05-05,4111142716.0
2015-05-06,4111402421.44
2015-05-07,4110613161.28
2015-05-08,4111636010.37
2015-05-09,4112313939.78
2015-05-10,4112712973.85
2015-05-11,4110044042.94
2015-05-12,4109446818.37
2015-05-13,4109785982.44
2015-05-14,4108976540.82
2015-05-15,4108982505.38
2015-05-16,4109027171.59
2015-05-17,4109622387.79
2015-05-18,4108983983.28
2015-05-19,4108362181.07
2015-05-20,4108426626.58
2015-05-21,4108644380.53
2015-05-22,4108671625.85
2015-05-23,4108167668.1
2015-05-24,4108893126.22
2015-05-25,4107786082.39
2015-05-26,4107592311.48
2015-05-27,4106712993.28
2015-05-28,4105258637.92
2015-05-29,4105636634.46
2015-05-30,4093836179.19
2015-05-31,4092634912.24
2015-06-01,4088858813.61
2015-06-02,4086438599.4
2015-06-03,4085338531.52
2015-06-04,4084360401.14
2015-06-05,4084151945.82
2015-06-06,4084563876.71
2015-06-07,4082380373.99
2015-06-08,4082633027.47
2015-06-09,4083337495.53
2015-06-10,4082401146.9
2015-06-11,4081462196.76
2015-06-12,4082120062.95
2015-06-13,4081091145.25
2015-06-14,4081241585.07
2015-06-15,4081863675.62
2015-06-16,4084434311.72
2015-06-17,4086518867.36
2015-06-18,4087832268.18
2015-06-19,4088289481.18
2015-06-20,4088984519.1
2015-06-21,4090106550.61
2015-06-22,4091009622.23
2015-06-23,4091169419.14
2015-06-24,4090472874.32
2015-06-25,4089963990.83
2015-06-26,4089971432.74
2015-06-27,4091232025.54
2015-06-28,4092496558.9
2015-06-29,4094304727.64
2015-06-30,4098323545.52
2015-07-01,4099261847.53
2015-07-02,4099344432.27
2015-07-03,4094040146.97
2015-07-04,4095181704.38
2015-07-05,4096030167.52
2015-07-06,4099330026.65
2015-07-07,4101831832.74
2015-07-08,4103429187.69
2015-07-09,4100942557.87
2015-07-10,4105392869.78
2015-07-11,4108091189.69
2015-07-12,4114475038.99
2015-07-13,4114833455.98
2015-07-14,4116703345.62
2015-07-15,4118317985.49
2015-07-16,4117971573.74
2015-07-17,4118908886.07
2015-07-18,4118798859.84
2015-07-19,4119465867.34
2015-07-20,4117001638.99
2015-07-21,4117280881.43
2015-07-22,4117941713.8
2015-07-23,4119442826.7
2015-07-24,4121720324.72
2015-07-25,4124419778.06
2015-07-26,4126503777.22
2015-07-27,4128150522.63
2015-07-28,4130210736.75
2015-07-29,4130539200.12
2015-07-30,4130276088.21
2015-07-31,4131931962.1
2015-08-01,4132444564.62
2015-08-02,4133384596.89
2015-08-03,4134554762.27
2015-08-04,4133774516.75
2015-08-05,4134358442.86
2015-08-06,4134752463.84
2015-08-07,4135187931.69
2015-08-08,4137319761.41
2015-08-09,4117406284.92
2015-08-10,4116859726.1
2015-08-11,4117127993.37
2015-08-12,4117699157.15
2015-08-13,4117291887.95
2015-08-14,4115759432.26
2015-08-15,4115154030.08
2015-08-16,4112751842.42
2015-08-17,4111746360.38
2015-08-18,4109286114.48
2015-08-19,4101139253.91
2015-08-20,4096382984.59
2015-08-21,4093276024.53
2015-08-22,4090952057.34
2015-08-23,4091462446.4
2015-08-24,4082453759.76
2015-08-25,4060743113.22
2015-08-26,4053569522.83
2015-08-27,4053360911.73
2015-08-28,4053923013.86
2015-08-29,4053241261.98
2015-08-30,4053373295.63
2015-08-31,4053571125.6
2015-09-01,4052788486.32
2015-09-02,4052064865.36
2015-09-03,4049977976.98
2015-09-04,4049869396.54
2015-09-05,4050518368.82
2015-09-06,4051897382.11
2015-09-07,4053045123.31
2015-09-08,4054508710.75
2015-09-09,4055119182.17
2015-09-10,4052494165.25
2015-09-11,4052987002.73
2015-09-12,4053142463.66
2015-09-13,4052724459.01
2015-09-14,4051823087.74
2015-09-15,4051477672.16
2015-09-16,4051046744.56
2015-09-17,4051482638.94
2015-09-18,4052035457.74
2015-09-19,4052028971.55
2015-09-20,4052059502.9
2015-09-21,4052514088.19
2015-09-22,4052491526.67
2015-09-23,4049550773.06
2015-09-24,4050259419.92
2015-09-25,4050978537.52
2015-09-26,4051382607.82
2015-09-27,4051901652.76
2015-09-28,4051623631.02
2015-09-29,4052746813.54
2015-09-30,4053336954.78
2015-10-01,4053070097.77
2015-10-02,4053933729.05
2015-10-03,4055064151.39
2015-10-04,4055583545.48
2015-10-05,4056120648.46
2015-10-06,4057641408.59
2015-10-07,4056200807.09
2015-10-08,4055414831.51
2015-10-09,4056157590.38
2015-10-10,4056648139.69
2015-10-11,4057372797.96
2015-10-12,4054026424.89
2015-10-13,4055596194.54
2015-10-14,4054139450.54
2015-10-15,4056000551.15
2015-10-16,4059187434.45
2015-10-17,4062729466.02
2015-10-18,4064411748.71
2015-10-19,4065717412.22
2015-10-20,4069319796.0
2015-10-21,4071134605.9
2015-10-22,4073480930.55
2015-10-23,4076777155.92
2015-10-24,4079686229.18
2015-10-25,4084968350.95
2015-10-26,4086998632.44
2015-10-27,4092849864.17
2015-10-28,4100546206.91
2015-10-29,4110814485.06
2015-10-30,4127119279.39
2015-10-31,4133339171.66
2015-11-01,4140348203.09
2015-11-02,4155149540.73
2015-11-03,4186810370.48
2015-11-04,4245515673.63
2015-11-05,4259494209.61
2015-11-06,4258080286.98
2015-11-07,4268553515.59
2015-11-08,4270215176.68
2015-11-09,4275914106.56
2015-11-10,4266055289.63
2015-11-11,4252206839.94
2015-11-12,4252347950.01
2015-11-13,4255954767.53
2015-11-14,4257503906.58
2015-11-15,4257255140.27
2015-11-16,4256295939.53
2015-11-17,4264753386.0
2015-11-18,4266642289.96
2015-11-19,4266910669.11
2015-11-20,4266159414.16
2015-11-21,4267549061.56
2015-11-22,4269807989.85
2015-11-23,4270530744.31
2015-11-24,4271018342.84
2015-11-25,4272274355.58
2015-11-26,4279405164.36
2015-11-27,4285707268.65
2015-11-28,4288623005.97
2015-11-29,4292783729.47
2015-11-30,4304258095.13
2015-12-01,4307719780.84
2015-12-02,4308895174.98
2015-12-03,4311720857.26
2015-12-04,4314698508.9
2015-12-05,4321548128.0
2015-12-06,4332155272.41
2015-12-07,4340368626.85
2015-12-08,4348098134.61
2015-12-09,4368082699.99
2015-12-10,4376698948.72
2015-12-11,4392032016.2
2015-12-12,4398847788.46
2015-12-13,4405401394.15
2015-12-14,4421588546.69
2015-12-15,4437642681.37
2015-12-16,4444697813.92
2015-12-17,4452053037.31
2015-12-18,4459709860.9
2015-12-19,4470934223.08
2015-12-20,4474097614.97
2015-12-21,4475400958.97
2015-12-22,4479175074.94
2015-12-23,4484991768.52
2015-12-24,4494818908.12
2015-12-25,4503809055.31
2015-12-26,4502338758.17
2015-12-27,4503506254.27
2015-12-28,4504759628.14
2015-12-29,4506898869.47
2015-12-30,4509579931.92
2015-12-31,4514322820.37
2016-01-01,4517637088.54
2016-01-02,4519982205.5
2016-01-03,4523645146.81
2016-01-04,4528006066.49
2016-01-05,4531519731.39
2016-01-06,4534712855.22
2016-01-07,4552611504.95
2016-01-08,4559909999.31
2016-01-09,4563247080.43
2016-01-10,4573003571.92
2016-01-11,4580157040.1
2016-01-12,4585507055.92
2016-01-13,4584531007.29
2016-01-14,4585884225.61
2016-01-15,4577654503.47
2016-01-16,4572690418.45
2016-01-17,4574391815.48
2016-01-18,4572055629.64
2016-01-19,4572329323.31
2016-01-20,4578132935.94
2016-01-21,4582433421.8
2016-01-22,4563892733.92
2016-01-23,4564699760.8
2016-01-24,4569480193.62
2016-01-25,4573382047.52
2016-01-26,4575527110.54
2016-01-27,4577664125.18
2016-01-28,4574191974.31
2016-01-29,4568600987.33
2016-01-30,4572055418.38
2016-01-31,4573589055.82
2016-02-01,4564352598.09
2016-02-02,4563962078.75
2016-02-03,4562318046.22
2016-02-04,4566202595.26
2016-02-05,4568470309.85
2016-02-06,4567423668.42
2016-02-07,4569235322.07
2016-02-08,4568783865.94
2016-02-09,4567017016.77
2016-02-10,4569876911.08
2016-02-11,4571724373.72
2016-02-12,4574591889.98
2016-02-13,4578158347.48
2016-02-14,4584099091.37
2016-02-15,4588334122.4
2016-02-16,4595803367.78
2016-02-17,4607269791.71
2016-02-18,4612355556.07
2016-02-19,4619779835.68
2016-02-20,4627999333.9
2016-02-21,4632652796.36
2016-02-22,4638058308.49
2016-02-23,4638982573.43
2016-02-24,4642792285.63
2016-02-25,4645995845.65
2016-02-26,4649122985.77
2016-02-27,4653241390.07
2016-02-28,4658900842.79
2016-02-29,4669944229.05
2016-03-01,4680586732.04
2016-03-02,4684304039.44
2016-03-03,4686097301.36
2016-03-04,4687938503.61
2016-03-05,4687623666.1
2016-03-06,4689871657.18
2016-03-07,4692852724.7
2016-03-08,4695051136.86
2016-03-09,4694687218.74
2016-03-10,4698197057.12
2016-03-11,4701874151.11
2016-03-12,4703643546.72
2016-03-13,4706165619.46
2016-03-14,4709304304.16
2016-03-15,4712290403.33
2016-03-16,4715568330.38
2016-03-17,4719491431.66
2016-03-18,4720863687.15
2016-03-19,4721534243.35
2016-03-20,4723136325.11
2016-03-21,4726363321.12
2016-03-22,4731331228.54
2016-03-23,4734084367.27
2016-03-24,4736998383.1
2016-03-25,4741011528.87
2016-03-26,4744648728.21
2016-03-27,4748363939.49
2016-03-28,4753276936.41
2016-03-29,4755384385.3
2016-03-30,4757249357.86
2016-03-31,4760653432.58
2016-04-01,4763448994.97
2016-04-02,4766295232.56
2016-04-03,4768823613.76
2016-04-04,4771743335.98
2016-04-05,4775495273.92
2016-04-06,4781620056.99
2016-04-07,4793517136.46
2016-04-08,4795535188.49
2016-04-09,4797258103.28
2016-04-10,4804932332.52
2016-04-11,4807945421.87
2016-04-12,4813441239.49
2016-04-13,4816134049.71
2016-04-14,4818845576.72
2016-04-15,4822273019.54
2016-04-16,4825738457.04
2016-04-17,4828080062.65
2016-04-18,4830363834.26
2016-04-19,4833814668.9
2016-04-20,4839375762.85
2016-04-21,4845752748.8
2016-04-22,4851722556.64
2016-04-23,4855574687.77
2016-04-24,4863297644.1
2016-04-25,4874988526.47
2016-04-26,4884432401.22
2016-04-27,4887622467.57
2016-04-28,4888425133.76
2016-04-29,4892650341.16
2016-04-30,4896121430.87
2016-05-01,4902269318.13
2016-05-02,4903718721.24
2016-05-03,4906415271.15
2016-05-04,4909582120.17
2016-05-05,4912611081.79
2016-05-06,4920142671.41
2016-05-07,4924151903.54
2016-05-08,4927887904.55
2016-05-09,4932350995.37
2016-05-10,4936351134.52
2016-05-11,4940169436.21
2016-05-12,4942666699.54
2016-05-13,4945982690.42
2016-05-14,4950668569.45
2016-05-15,4953889570.92
2016-05-16,4955517281.11
2016-05-17,4973148057.05
2016-05-18,4976981960.17
2016-05-19,4979696575.11
2016-05-20,4982759751.92
2016-05-21,4985129463.21
2016-05-22,4987494437.8
2016-05-23,4991261401.13
