date,puell_multiple
2010-11-04,2.958225790498244
2010-11-05,3.61120658452447
2010-11-06,4.991695058216618
2010-11-07,4.7726213906528
2010-11-08,3.796976845590488
2010-11-09,2.554127967271471
2010-11-10,2.64923593161277
2010-11-11,2.661202652186535
2010-11-12,2.438665554824593
2010-11-13,3.248888257346218
2010-11-14,3.686333477076053
2010-11-15,2.728654534569896
2010-11-16,2.231927020850028
2010-11-17,3.013961327675056
2010-11-18,3.344379709250235
2010-11-19,1.99004429998821
2010-11-20,1.580862398581034
2010-11-21,1.847078964755066
2010-11-22,2.188508428619587
2010-11-23,1.858326894995735
2010-11-24,2.325716030752597
2010-11-25,2.329219633227287
2010-11-26,2.506890543715805
2010-11-27,2.291965199198377
2010-11-28,2.080940441066677
2010-11-29,2.155236000585933
2010-11-30,1.849311504259438
2010-12-01,1.868769969597158
2010-12-02,2.078302397674528
2010-12-03,2.041568119708396
2010-12-04,2.015042750575758
2010-12-05,1.976947691610096
2010-12-06,2.0697894585529
2010-12-07,2.358027616326288
2010-12-08,2.347804697121483
2010-12-09,1.76039743085095
2010-12-10,1.229461214003801
2010-12-11,1.630031531428334
2010-12-12,1.531374968468234
2010-12-13,1.316764807957989
2010-12-14,1.705429748433093
2010-12-15,1.890536732382072
2010-12-16,1.729605230809955
2010-12-17,1.587399392821721
2010-12-18,1.540543818972767
2010-12-19,1.745616371695718
2010-12-20,1.670227071733568
2010-12-21,1.831504541481241
2010-12-22,1.530893575011412
2010-12-23,1.40323937312742
2010-12-24,1.424156994751967
2010-12-25,1.62269143978205
2010-12-26,1.480763717189638
2010-12-27,1.688056601190616
2010-12-28,1.813294306185279
2010-12-29,1.878769487058044
2010-12-30,1.914974870860743
2010-12-31,1.826556212410971
2011-01-01,2.028304731166637
2011-01-02,1.949851404103298
2011-01-03,1.702433850588837
2011-01-04,1.554150254246038
2011-01-05,1.690469796906191
2011-01-06,1.538203448649411
2011-01-07,1.911128308747557
2011-01-08,1.987709564864706
2011-01-09,1.896767681815763
2011-01-10,1.896413668660483
2011-01-11,2.002133098168143
2011-01-12,1.888204668833281
2011-01-13,2.104579722821126
2011-01-14,2.530346625835298
2011-01-15,2.105163736455335
2011-01-16,2.321002167323987
2011-01-17,2.167779006003957
2011-01-18,1.508130988163725
2011-01-19,1.799845819714331
2011-01-20,2.449175359842622
2011-01-21,2.447834822279997
2011-01-22,2.421268612632995
2011-01-23,2.481328359553166
2011-01-24,2.582867308321113
2011-01-25,2.080901543531106
2011-01-26,2.404887954620764
2011-01-27,2.163667462718905
2011-01-28,2.247798717502663
2011-01-29,2.240367627917702
2011-01-30,2.357164629481762
2011-01-31,2.915481455649619
2011-02-01,3.571782753561027
2011-02-02,3.417168053138513
2011-02-03,3.347575253713774
2011-02-04,4.641687130878295
2011-02-05,4.704196094132418
2011-02-06,4.518240768905297
2011-02-07,5.041351092597611
2011-02-08,4.235772738487963
2011-02-09,5.591917677456288
2011-02-10,4.782833827360552
2011-02-11,5.143785480860608
2011-02-12,5.357075349265258
2011-02-13,5.15794461076078
2011-02-14,5.128526734984058
2011-02-15,5.622420091677472
2011-02-16,5.558501981280954
2011-02-17,5.47895897711951
2011-02-18,4.280269028876875
2011-02-19,3.393880499922663
2011-02-20,3.692161722383402
2011-02-21,3.510961364331337
2011-02-22,3.929029601839681
2011-02-23,4.603428435748742
2011-02-24,4.266007746483685
2011-02-25,4.190713918564971
2011-02-26,5.301453782545597
2011-02-27,4.290644455472977
2011-02-28,2.560854081293761
2011-03-01,2.333452539400106
2011-03-02,3.052250291775285
2011-03-03,3.344185426133681
2011-03-04,3.764697201728779
2011-03-05,4.690652369986407
2011-03-06,4.452861946696149
2011-03-07,3.388349729520725
2011-03-08,2.927207127291784
2011-03-09,2.473092616370661
2011-03-10,1.828356152862523
2011-03-11,2.030626194548167
2011-03-12,2.26731748542767
2011-03-13,1.835877135947808
2011-03-14,1.756641018047888
2011-03-15,1.704976507875694
2011-03-16,2.035011887100658
2011-03-17,2.016407872011959
2011-03-18,1.692733386012061
2011-03-19,1.516695242246843
2011-03-20,1.745310120405301
2011-03-21,1.925280760131358
2011-03-22,1.646774048809677
2011-03-23,2.271490969746685
2011-03-24,2.229846928271009
2011-03-25,2.569926638579637
2011-03-26,1.976157175426303
2011-03-27,1.974343250569889
2011-03-28,2.227832692531347
2011-03-29,2.134236190047377
2011-03-30,2.02741934908407
2011-03-31,2.579107607103329
2011-04-01,2.217577958345846
2011-04-02,2.279558866307113
2011-04-03,2.1979891392578
2011-04-04,1.944778517082916
2011-04-05,2.202733740826013
2011-04-06,1.746672990091306
2011-04-07,1.761678129106294
2011-04-08,1.97223770727739
2011-04-09,1.839269457702688
2011-04-10,2.00579711476151
2011-04-11,1.967473982832674
2011-04-12,2.187823359079618
2011-04-13,2.800103232603546
2011-04-14,2.468445412553952
2011-04-15,2.061043852960369
2011-04-16,2.771180186494674
2011-04-17,3.08070929158002
2011-04-18,2.588905139292349
2011-04-19,2.757010120991171
2011-04-20,2.448536848630223
2011-04-21,2.626901592952693
2011-04-22,3.63435892016565
2011-04-23,4.150678274032581
2011-04-24,3.766428291044368
2011-04-25,4.292819143124488
2011-04-26,4.894546730994485
2011-04-27,4.799564349949581
2011-04-28,4.934307164631051
2011-04-29,7.656672173624337
2011-04-30,8.520531943158897
2011-05-01,6.887845727572693
2011-05-02,7.803245312792471
2011-05-03,8.042642728280835
2011-05-04,7.912821051720973
2011-05-05,8.391680346849169
2011-05-06,8.430756467290339
2011-05-07,8.505702551082472
2011-05-08,8.992102174261452
2011-05-09,9.375380776905944
2011-05-10,10.61123011223542
2011-05-11,10.16976700465791
2011-05-12,10.09458813106172
2011-05-13,15.17291976056638
2011-05-14,14.52870266142564
2011-05-15,12.6322269185888
2011-05-16,15.45810395108258
2011-05-17,13.87983528765119
2011-05-18,14.21367228950503
2011-05-19,8.249281047641425
2011-05-20,8.401519886911249
2011-05-21,8.980797963637634
2011-05-22,10.88983152875022
2011-05-23,12.55498527582638
2011-05-24,13.21499773666843
2011-05-25,14.70173972954158
2011-05-26,14.16766791638976
2011-05-27,7.583535081940919
2011-05-28,6.74845469805119
2011-05-29,7.786458873449694
2011-05-30,6.832389396707854
2011-05-31,6.478914222813855
2011-06-01,8.733505918628678
2011-06-02,9.51684314227616
2011-06-03,13.0997081567086
2011-06-04,17.92948377384592
2011-06-05,14.26763644747749
2011-06-06,16.7561391216266
2011-06-07,14.91659092131722
2011-06-08,19.42887477897527
2011-06-09,21.32966233343976
2011-06-10,16.80661218272124
2011-06-11,11.28940690243466
2011-06-12,12.8698136185863
2011-06-13,12.53982393865278
2011-06-14,13.08417868874942
2011-06-15,14.31203918312404
2011-06-16,8.057825714742124
2011-06-17,7.445163383226756
2011-06-18,8.22040302850356
2011-06-19,9.353829002389896
2011-06-20,9.60054749196969
2011-06-21,10.30607678680053
2011-06-22,10.33218842922842
2011-06-23,9.43618674324609
2011-06-24,8.499584707927223
2011-06-25,5.372774542864133
2011-06-26,5.046748634284406
2011-06-27,5.775800835467839
2011-06-28,5.456376814855733
2011-06-29,5.769337533204768
2011-06-30,6.03236984674894
2011-07-01,5.136537404321895
2011-07-02,4.970635329239252
2011-07-03,4.812265187799492
2011-07-04,4.396126213237247
2011-07-05,3.332339651772776
2011-07-06,4.270887004432463
2011-07-07,3.538747339153268
2011-07-08,4.277441365042261
2011-07-09,3.849420007473761
2011-07-10,3.604353934812433
2011-07-11,3.947883964607563
2011-07-12,3.472723291369202
2011-07-13,4.635004196777177
2011-07-14,3.482339866984634
2011-07-15,3.835459518319984
2011-07-16,3.663418239276905
2011-07-17,3.768271985221519
2011-07-18,3.801895794080377
2011-07-19,3.247726410016559
2011-07-20,3.316125365551528
2011-07-21,3.353927211785095
2011-07-22,3.323893746476093
2011-07-23,3.180068499144702
2011-07-24,3.658748287821051
2011-07-25,3.607620540399204
2011-07-26,3.773363957504673
2011-07-27,3.700338344774853
2011-07-28,3.167622038449596
2011-07-29,3.328807391889416
2011-07-30,3.063304558690931
2011-07-31,3.454260118100641
2011-08-01,3.160746965950313
2011-08-02,2.696915616184042
2011-08-03,2.099251416995902
2011-08-04,1.99073207729737
2011-08-05,1.954227826957365
2011-08-06,1.134592828400545
2011-08-07,1.459563797603771
2011-08-08,1.504539561349775
2011-08-09,2.000970237838797
2011-08-10,2.12724516099349
2011-08-11,1.800903499436364
2011-08-12,1.714596873907842
2011-08-13,1.812048244566593
2011-08-14,1.943495048728134
2011-08-15,1.958384015615241
2011-08-16,2.18234811907242
2011-08-17,2.013498783230911
2011-08-18,2.091279304878475
2011-08-19,2.032746237187578
2011-08-20,2.302709108702371
2011-08-21,2.381312335663726
2011-08-22,2.414790819994704
2011-08-23,2.198838827566133
2011-08-24,1.878696870834864
2011-08-25,1.680862920921837
2011-08-26,1.539011422535476
2011-08-27,1.336846606995222
2011-08-28,1.338412589177181
2011-08-29,1.566195877366251
2011-08-30,1.618861742451556
2011-08-31,1.598989043670064
2011-09-01,1.32698172021201
2011-09-02,1.673891839160145
2011-09-03,1.523055635233449
2011-09-04,1.353959545818979
2011-09-05,1.454353856151601
2011-09-06,1.270368278877873
2011-09-07,1.194259853924255
2011-09-08,1.026513900514972
2011-09-09,0.9461263570682773
2011-09-10,0.7682991208045976
2011-09-11,0.8942043664894309
2011-09-12,0.9725451259691783
2011-09-13,0.983735143298852
2011-09-14,0.9842357524732285
2011-09-15,0.8975813230960642
2011-09-16,0.6783595501662418
2011-09-17,0.7613113403282731
2011-09-18,0.9841768444145198
2011-09-19,0.8233703340159624
2011-09-20,1.013214389892382
2011-09-21,0.9754067912056958
2011-09-22,0.9533889047473642
2011-09-23,0.8679920658928878
2011-09-24,0.8273456353538483
2011-09-25,0.8475634449348224
2011-09-26,0.7610367942232427
2011-09-27,0.7293345796972801
2011-09-28,0.8042742053821664
2011-09-29,0.6935049204285253
2011-09-30,0.7270197127519589
2011-10-01,0.8285615745210103
2011-10-02,0.7010111606425444
2011-10-03,0.8382489794436919
2011-10-04,0.6377509758201975
2011-10-05,0.8104595414114419
2011-10-06,0.6933084837887209
2011-10-07,0.6729389522170149
2011-10-08,0.5432134229718711
2011-10-09,0.5927785116579984
2011-10-10,0.5710610080493322
2011-10-11,0.4180604400570975
2011-10-12,0.5643869668158337
2011-10-13,0.4443187732483665
2011-10-14,0.6262781921936517
2011-10-15,0.5816822482085661
2011-10-16,0.478989541371715
2011-10-17,0.3394053784391894
2011-10-18,0.3252027638213358
2011-10-19,0.3381463813076483
2011-10-20,0.3034051028330251
2011-10-21,0.3478833570608659
2011-10-22,0.344846465456317
2011-10-23,0.3827988600030825
2011-10-24,0.3607297676262513
2011-10-25,0.3998951727019855
2011-10-26,0.3623343926185291
2011-10-27,0.3392465011087259
2011-10-28,0.3728861238340726
2011-10-29,0.4490783899219226
2011-10-30,0.4029368729286514
2011-10-31,0.4721888904628405
2011-11-01,0.5267297053144515
2011-11-02,0.5552341202622572
2011-11-03,0.4366179861421193
2011-11-04,0.4965574906952315
2011-11-05,0.4792776831570393
2011-11-06,0.4701201276338307
2011-11-07,0.4373618779829512
2011-11-08,0.4996188926729714
2011-11-09,0.5218251461990399
2011-11-10,0.4409839065540554
2011-11-11,0.4012579480651844
2011-11-12,0.4749537788616027
2011-11-13,0.4722510583648376
2011-11-14,0.3350920014583093
2011-11-15,0.419108334338637
2011-11-16,0.3785477295090219
2011-11-17,0.341207604939859
2011-11-18,0.2974547691084868
2011-11-19,0.2947936231862517
2011-11-20,0.3425218841217852
2011-11-21,0.2939115976712277
2011-11-22,0.3541233463078845
2011-11-23,0.3394480981797338
2011-11-24,0.2978380658763567
2011-11-25,0.3651147602819209
2011-11-26,0.3212332629846905
2011-11-27,0.3058119231662823
2011-11-28,0.3500805674894893
2011-11-29,0.4103639892503551
2011-11-30,0.5149752969786997
2011-12-01,0.6020425985902358
2011-12-02,0.4891314920839896
2011-12-03,0.4551568964700091
2011-12-04,0.4132481617642837
2011-12-05,0.4834039726836254
2011-12-06,0.5559533259692097
2011-12-07,0.4393937207381497
2011-12-08,0.5240245123314986
2011-12-09,0.4650516226946688
2011-12-10,0.4691565859241118
2011-12-11,0.5413960473447279
2011-12-12,0.4368159659652301
2011-12-13,0.4560378556499321
2011-12-14,0.5112512878444989
2011-12-15,0.3807027890898944
2011-12-16,0.4009066497219166
2011-12-17,0.5079458943584924
2011-12-18,0.4858644980379069
2011-12-19,0.5913302577927869
2011-12-20,0.562414620091783
2011-12-21,0.6087011278890512
2011-12-22,0.607677899735218
2011-12-23,0.5837150814953361
2011-12-24,0.5982880659993393
2011-12-25,0.7683704707720264
2011-12-26,0.740738301953445
2011-12-27,0.6204130561986945
2011-12-28,0.6743343767472031
2011-12-29,0.5971109254005132
2011-12-30,0.6253378368299546
2011-12-31,0.7377864081901413
2012-01-01,0.8338805289989639
2012-01-02,0.8119038108253769
2012-01-03,0.7985923261613833
2012-01-04,0.8554079717467189
2012-01-05,1.050604110694867
2012-01-06,1.168432185823324
2012-01-07,1.274187680071895
2012-01-08,1.177863748460819
2012-01-09,1.047304671817306
2012-01-10,0.9171909854543586
2012-01-11,1.061853454749141
2012-01-12,1.06171470813477
2012-01-13,0.8991483208206705
2012-01-14,1.011620723411775
2012-01-15,0.9737589295890078
2012-01-16,1.159265384966263
2012-01-17,0.8659700959752843
2012-01-18,0.7494515779637877
2012-01-19,0.9427102013730506
2012-01-20,0.9115752961725817
2012-01-21,0.9922081119102999
2012-01-22,0.8397210202712398
2012-01-23,1.053050485368761
2012-01-24,0.8495467807829556
2012-01-25,0.8344133887554133
2012-01-26,0.7151273508348757
2012-01-27,0.7243126827707
2012-01-28,0.7898177182756524
2012-01-29,0.8904483443999183
2012-01-30,0.9116160487722734
2012-01-31,0.7923325277624543
2012-02-01,0.8213734273228939
2012-02-02,0.928790837697457
2012-02-03,0.8984689863211823
2012-02-04,0.8789770428742161
2012-02-05,0.7678091894600159
2012-02-06,0.7611306659681117
2012-02-07,0.7319968445082244
2012-02-08,0.768677913923197
2012-02-09,0.8004993627660049
2012-02-10,0.7703513126567236
2012-02-11,0.7859035345296119
2012-02-12,0.819196038653131
2012-02-13,0.6800429799175218
2012-02-14,0.574856224978274
2012-02-15,0.5366640967983034
2012-02-16,0.5521813155664718
2012-02-17,0.6249670260778122
2012-02-18,0.676689997306009
2012-02-19,0.6451424888206054
2012-02-20,0.5704354448362967
2012-02-21,0.5165998506030065
2012-02-22,0.6571215827839636
2012-02-23,0.7733623871936838
2012-02-24,0.6945326831607312
2012-02-25,0.729802724388621
2012-02-26,0.6829153227084274
2012-02-27,0.7051868689449294
2012-02-28,0.7169423925357097
2012-02-29,0.8000299153897424
2012-03-01,0.6827419478522964
2012-03-02,0.5798960150084662
2012-03-03,0.4782727532340357
2012-03-04,0.6010542168691977
2012-03-05,0.6602968814551915
2012-03-06,0.625094438676122
2012-03-07,0.6914074518018218
2012-03-08,0.7003859294265767
2012-03-09,0.7425052543215113
2012-03-10,0.6679279288629414
2012-03-11,0.592968164133822
2012-03-12,0.736457538553896
2012-03-13,0.7629603769727206
2012-03-14,0.6656230340402288
2012-03-15,0.5664690236545731
2012-03-16,0.7355234327221429
2012-03-17,0.7901941448515654
2012-03-18,0.7565168884980911
2012-03-19,0.6004746528348702
2012-03-20,0.691199953275352
2012-03-21,0.6766283712511522
2012-03-22,0.6652246597504592
2012-03-23,0.5238817428563082
2012-03-24,0.7630887966820984
2012-03-25,0.633408983185999
2012-03-26,0.6176244581222742
2012-03-27,0.6632312263602187
2012-03-28,0.6368738135430319
2012-03-29,0.5911796730625244
2012-03-30,0.658632787303027
2012-03-31,0.7310809971382369
2012-04-01,0.600691259976054
2012-04-02,0.5065611126737029
2012-04-03,0.576715156080972
2012-04-04,0.5894451860684041
2012-04-05,0.5027814016611477
2012-04-06,0.5852813863043065
2012-04-07,0.5261582472446545
2012-04-08,0.6256205888576511
2012-04-09,0.6152263246653147
2012-04-10,0.6166674365303584
2012-04-11,0.6021370413019416
2012-04-12,0.5388904967581629
2012-04-13,0.5250147536086027
2012-04-14,0.5959315543221235
2012-04-15,0.4587468252190062
2012-04-16,0.6393547949077417
2012-04-17,0.5781443503131101
2012-04-18,0.5716494020770239
2012-04-19,0.6882071209752325
2012-04-20,0.7087056224059556
2012-04-21,0.6900565073919925
2012-04-22,0.6229655301590923
2012-04-23,0.5765534773132297
2012-04-24,0.6006485830224505
2012-04-25,0.5559771181626711
2012-04-26,0.6738316615833639
2012-04-27,0.5868840066094071
2012-04-28,0.6442347323113963
2012-04-29,0.7439604745324048
2012-04-30,0.7509510768372278
2012-05-01,0.7217737979164319
2012-05-02,0.6411295087123221
2012-05-03,0.6804464752797292
2012-05-04,0.6929943095225608
2012-05-05,0.7196967055493241
2012-05-06,0.7029379209199169
2012-05-07,0.7325775033902989
2012-05-08,0.7540182139837244
2012-05-09,0.702873891152359
2012-05-10,0.5336352115694583
2012-05-11,0.6031900019038837
2012-05-12,0.5404274117713143
2012-05-13,0.5905342273399474
2012-05-14,0.5981432055579388
2012-05-15,0.5637020915037745
2012-05-16,0.5275182236115865
2012-05-17,0.5109365492174052
2012-05-18,0.6432636415079418
2012-05-19,0.6619213052008912
2012-05-20,0.6108008530543544
2012-05-21,0.5591726483285316
2012-05-22,0.5109822955064598
2012-05-23,0.5858308042684214
2012-05-24,0.5645621172260268
2012-05-25,0.5509226724526617
2012-05-26,0.6429224362347893
2012-05-27,0.7209080538233955
2012-05-28,0.6493700270174483
2012-05-29,0.5787586611588189
2012-05-30,0.6010190836908021
2012-05-31,0.6411807979428743
2012-06-01,0.7174865668089251
2012-06-02,0.7569653778145918
2012-06-03,0.7253358700237711
2012-06-04,0.7480145419828766
2012-06-05,0.7358699725806459
2012-06-06,0.7780008051601365
2012-06-07,0.7336149445462108
2012-06-08,0.7600330176224857
2012-06-09,0.9154908925847368
2012-06-10,0.8856010243013787
2012-06-11,0.7698308050933057
2012-06-12,0.8849358587949757
2012-06-13,0.8948988294864373
2012-06-14,0.9493724532243643
2012-06-15,1.065126408185039
2012-06-16,1.034521763298204
2012-06-17,1.050546189559644
2012-06-18,1.151233689005765
2012-06-19,1.007628316877082
2012-06-20,1.030465986289956
2012-06-21,0.9772675643256954
2012-06-22,0.9797776730276754
2012-06-23,1.158279399331795
2012-06-24,0.9172179013996629
2012-06-25,1.075822658890353
2012-06-26,1.065665732918457
2012-06-27,1.208381836044938
2012-06-28,1.019451887449656
2012-06-29,1.100300702914886
2012-06-30,1.006629331181409
2012-07-01,1.077804600373626
2012-07-02,1.183401055208189
2012-07-03,1.192465884299921
2012-07-04,1.131538458700075
2012-07-05,1.11590819026908
2012-07-06,1.199611592280704
2012-07-07,1.322970100262764
2012-07-08,1.222933622107717
2012-07-09,1.335558723654311
2012-07-10,1.28020795757844
2012-07-11,1.141844949535021
2012-07-12,1.376505421764902
2012-07-13,1.491238654820859
2012-07-14,1.458460668893898
2012-07-15,1.286429799673288
2012-07-16,1.538745363711856
2012-07-17,1.824161180376972
2012-07-18,1.712913553589445
2012-07-19,1.457619858355593
2012-07-20,1.547592242457896
2012-07-21,1.528211399601646
2012-07-22,1.604508881123827
2012-07-23,1.468200069274501
2012-07-24,1.703344139120619
2012-07-25,1.745935547247886
2012-07-26,1.869123244347547
2012-07-27,1.973754732473299
2012-07-28,1.693871599720189
2012-07-29,1.810919307661797
2012-07-30,2.007979426890294
2012-07-31,1.528150601342267
2012-08-01,1.608912769315871
2012-08-02,2.200497716783748
2012-08-03,2.214636151043259
2012-08-04,2.139787781780662
2012-08-05,1.894436666373728
2012-08-06,1.904030118804394
2012-08-07,2.244564139007283
2012-08-08,2.300692973942499
2012-08-09,2.357030766618151
2012-08-10,2.213131131096111
2012-08-11,2.401107114830884
2012-08-12,2.28970227027184
2012-08-13,2.381433196259195
2012-08-14,2.363526020943601
2012-08-15,2.731081911548349
2012-08-16,2.556210113744446
2012-08-17,1.986475065380227
2012-08-18,2.116485745498157
2012-08-19,1.7734749431116
2012-08-20,2.15844255207781
2012-08-21,2.110848178343432
2012-08-22,1.877092420813985
2012-08-23,2.051523011516281
2012-08-24,1.932177459859777
2012-08-25,1.791776540114776
2012-08-26,2.314882704884089
2012-08-27,1.941150622876961
2012-08-28,2.006211325470811
2012-08-29,2.226668781838828
2012-08-30,2.02264677010254
2012-08-31,1.726650399100678
2012-09-01,1.955572077959377
2012-09-02,2.033448541300194
2012-09-03,2.005527448001682
2012-09-04,1.920843378146806
2012-09-05,2.383140765878929
2012-09-06,2.300032896054394
2012-09-07,2.214283686417212
2012-09-08,1.913479659641405
2012-09-09,2.096396379494687
2012-09-10,1.982156045770292
2012-09-11,1.929915396933598
2012-09-12,2.07414378743326
2012-09-13,1.741780609886816
2012-09-14,2.229491804359889
2012-09-15,1.965569175831776
2012-09-16,2.22204293139166
2012-09-17,2.31642940269953
2012-09-18,2.371586136466662
2012-09-19,2.034230387790636
2012-09-20,2.151972678690426
2012-09-21,2.387106002454645
2012-09-22,2.18310553226679
2012-09-23,2.168486033032906
2012-09-24,2.094321649406967
2012-09-25,1.900186260442253
2012-09-26,1.939960696860641
2012-09-27,2.217624651049363
2012-09-28,2.172593018475554
2012-09-29,2.302127048672272
2012-09-30,2.172037623239614
2012-10-01,1.739048360999371
2012-10-02,2.038488641862338
2012-10-03,1.883659861256587
2012-10-04,1.856560618022875
2012-10-05,1.880980226481624
2012-10-06,2.099924833938824
2012-10-07,1.597499793077086
2012-10-08,2.24995368592108
2012-10-09,1.809391904501369
2012-10-10,1.923158917201445
2012-10-11,1.765934844606652
2012-10-12,1.88131231483617
2012-10-13,1.853241544826376
2012-10-14,1.567299717402299
2012-10-15,2.088844969367587
2012-10-16,1.910842631975514
2012-10-17,1.770424667080969
2012-10-18,1.933637412995611
2012-10-19,1.635734807908661
2012-10-20,1.896115482768703
2012-10-21,1.917960716724716
2012-10-22,1.874199793814078
2012-10-23,1.543923080835646
2012-10-24,1.904702394113036
2012-10-25,1.546413087023913
2012-10-26,1.682031104561768
2012-10-27,1.8005918325271
2012-10-28,1.761003576268408
2012-10-29,1.657566222455191
2012-10-30,1.533029000369204
2012-10-31,1.566237532569295
2012-11-01,1.42537452549793
2012-11-02,1.460356832667289
2012-11-03,1.517117570477613
2012-11-04,1.653404193083971
2012-11-05,1.662110586199133
2012-11-06,1.415806212962571
2012-11-07,1.647561049769059
2012-11-08,1.607332960338856
2012-11-09,1.5742456951063
2012-11-10,1.495582945689158
2012-11-11,1.473632759390885
2012-11-12,1.368254417101471
2012-11-13,1.442216475220483
2012-11-14,1.478165437319991
2012-11-15,1.42554740328784
2012-11-16,1.599009970038742
2012-11-17,1.54306299672837
2012-11-18,1.578674482792386
2012-11-19,1.594064101635423
2012-11-20,1.586110463242391
2012-11-21,1.639015113231173
2012-11-22,1.628378854864973
2012-11-23,1.837235845603605
2012-11-24,1.699578052941797
2012-11-25,1.656779512437934
2012-11-26,1.732967075333296
2012-11-27,1.635505064089391
2012-11-28,1.898128158320631
2012-11-29,0.928066204193512
2012-11-30,0.7043826404323961
2012-12-01,0.8558467622454162
2012-12-02,0.79394440971231
2012-12-03,0.8299628913264763
2012-12-04,0.6729982030409941
2012-12-05,0.7203588574583473
2012-12-06,0.8176194355821244
2012-12-07,0.7736285920729579
2012-12-08,0.831790453414244
2012-12-09,0.7480695871190467
2012-12-10,0.8559776427098128
2012-12-11,0.8640991006092268
2012-12-12,0.7870872827947221
2012-12-13,0.8009864894708607
2012-12-14,0.6406476686764065
2012-12-15,0.6929940859557134
2012-12-16,0.6581152519066327
2012-12-17,0.7368343875063986
2012-12-18,0.7339448708542249
2012-12-19,0.8480120593166399
2012-12-20,0.6351615140513318
2012-12-21,0.741616609000814
2012-12-22,0.9038740845095183
2012-12-23,0.7164579066903412
2012-12-24,0.761504236464994
2012-12-25,0.7277396179519946
2012-12-26,0.9085856283146138
2012-12-27,0.9134153715647476
2012-12-28,0.993316261522285
2012-12-29,0.840371906752162
2012-12-30,0.9761563344955974
2012-12-31,0.930222771464346
2013-01-01,0.9326048811836253
2013-01-02,0.8697514138122218
2013-01-03,0.9322424485925433
2013-01-04,0.8800697436499343
2013-01-05,0.8090314126489587
2013-01-06,0.8331559264325864
2013-01-07,0.9680659085290987
2013-01-08,0.7849697855783112
2013-01-09,0.7721052048819516
2013-01-10,0.9282458154783935
2013-01-11,0.7199082094418761
